ts_code,ann_date,end_date,current_ratio,quick_ratio,cash_ratio,inv_turn,ar_turn,ca_turn,netprofit_margin,grossprofit_margin,roe,debt_to_assets,op_yoy,ebt_yoy,assets_yoy,tr_yoy,or_yoy,q_gr_yoy,q_gr_qoq,q_sales_yoy,q_sales_qoq,q_op_yoy,q_op_qoq,q_profit_yoy,q_profit_qoq,revenue
002262.SZ,2019-07-31,2019-06-30,3.2636,2.8276,2.1036,2.0653,2.3446,0.6929,15.0976,59.1193,10.3848,24.5736,24.9747,24.6506,6.4163,12.4112,12.4112,11.5255,-0.1639,11.5255,-0.1639,26.4895,59.8955,22.6244,58.1631,2097226558.68
600527.SH,2019-08-31,2019-06-30,20.3636,14.7797,13.8264,1.271,33.6071,0.366,4.8499,9.3714,1.1007,3.2948,-12.3267,-12.4162,-4.4688,-13.7734,-13.7734,-18.7688,-8.4215,-18.7688,-8.4215,21.7269,116.9896,18.5043,91.8734,537752699.02
600311.SH,2019-08-20,2019-06-30,4.1987,3.4427,2.9144,0.6019,6762.2253,0.0513,-114.1783,-86.4466,-4.4819,16.0872,30.8156,30.84,-5.8205,-31.1911,-31.1911,13.3657,124.9734,13.3657,124.9734,54.0715,-100.3085,54.0384,-100.4581,27681541.29
300217.SZ,2019-08-27,2019-06-30,2.1324,1.5026,1.2515,1.3953,2.2453,0.5111,5.1627,17.1608,3.065,35.2362,-38.9477,-36.0715,-5.585,5.8146,5.8146,-15.3771,-13.744000000000002,-15.3771,-13.744000000000002,-62.9533,-22.5724,-53.7714,-10.7274,1240252043.35
002176.SZ,2019-08-24,2019-06-30,0.9725,0.7799,0.6469,1.1643,0.9694,0.2549,5.33,20.5418,2.0389,59.2425,-73.7126,-73.8181,-7.0512,-18.5496,-18.5496,-14.9342,28.3758,-14.9342,28.3758,-56.6677,21.2064,-58.8553,50.6597,1359382053.73
601010.SH,2019-08-31,2019-06-30,0.9601,0.5051,0.4182,3.5055,234.9654,2.056,5.722,20.0705,4.1163,25.3129,9.0844,11.6426,-1.9177,-4.941,-4.941,-2.2133,-22.2342,-2.2133,-22.2342,7.4283,-12.2889,19.5643,1.6551,3288585059.16
002747.SZ,2019-08-27,2019-06-30,1.1235,0.9205,0.6038,1.145,1.0956,0.3218,9.5282,36.8774,3.549,56.4707,-11.3373,-2.6925,6.6466,-6.0033,-6.0033,-14.7501,12.1016,-14.7501,12.1016,-9.1257,85.8857,6.7222,104.3644,681468832.82
002925.SZ,2019-08-24,2019-06-30,3.8383,3.3049,3.2482,2.3545,1.9675,0.4263,25.678,38.2226,11.3702,22.7186,5.8402,5.7431,-0.0573,24.7079,24.7079,45.8464,35.1299,45.8464,35.1299,19.3134,73.5513,16.5831,69.6202,1629610690.93
600246.SH,2019-08-16,2019-06-30,2.7729,1.2023,0.9719,0.0554,19.7736,0.0631,51.9166,48.9755,3.0058,39.6441,-42.5474,-42.7624,-0.6222,-79.7513,-79.7513,-88.2426,-7.8535,-88.2426,-7.8535,-40.0886,2748.1046,-34.7987,3068.127,461065069.29
000001.SZ,2019-08-08,2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,22.7086,0.0,6.2028,92.8538,15.1419,15.1782,5.0364,18.4972,18.4972,21.0098,8.8588,21.0098,8.8588,17.6004,7.2722,17.4118,6.8627,67829000000.0
002595.SZ,2019-08-28,2019-06-30,2.0851,1.5361,1.4533,1.7105,1.5623,0.6442,19.0586,31.9592,8.5347,26.7006,10.8984,9.0941,8.7965,14.1698,14.1698,-2.665,-4.1761,-2.665,-4.1761,-5.3986,45.5132,-10.2377,38.9804,1969415745.86
600166.SH,2019-08-31,2019-06-30,0.8345,0.737,0.6766,5.4787,2.7046,0.8178,0.8440000000000001,13.3592,1.6437,71.5461,104.6734,107.1442,-9.4906,20.288,20.288,-2.7449,-15.7622,-2.7449,-15.7622,94.1852,-124.1986,150.0588,137.6681,26058583709.63
600519.SH,2019-07-18,2019-06-30,3.1372,2.6087,2.5684,0.1352,6099.2981,0.2937,53.6787,91.8668,17.5322,27.5644,24.1177,24.5166,3.3,16.7971,18.2386,10.8918,-16.8518,12.0099,-17.5578,15.8804,-22.4706,19.1249,-22.1129,39487788339.74
600261.SH,2019-08-27,2019-06-30,1.9171,1.5616,1.5332,2.1919,1.8571,0.6139,14.3083,29.9579,10.078,41.1119,152.4224,125.466,-1.6664,-4.7182,-4.7182,4.0754,14.4477,4.0754,14.4477,131.1338,28.9319,123.1076,32.8596,2640300427.21
300070.SZ,2019-08-24,2019-06-30,0.9909,0.8547,0.6579,1.1303,0.6158,0.1846,0.6351,28.2345,0.1372,64.2148,-92.4578,-91.5069,7.4137,-7.7339,-7.7339,12.2511,-3.4891,12.2511,-3.4891,-124.5825,-164.9701,-124.7645,-173.7021,3556337880.12
002838.SZ,2019-07-31,2019-06-30,1.8034,1.3438,1.1921,3.5025,3.0761,1.1354,6.5013,16.0619,8.1302,40.1161,55.2495,49.2976,2.1237,142.7434,142.7434,116.9848,-7.0417,116.9848,-7.0417,54.8624,18.6997,46.7825,16.403,1298901359.54
300534.SZ,2019-07-27,2019-06-30,5.1203,4.5528,4.4402,2.1816,0.6085,0.4017,7.6465,37.7298,1.1119,7.4713,-15.9539,-16.2028,1.5782,-0.4545,-0.4545,-1.3687,-9.8601,-1.3687,-9.8601,-50.7654,-72.855,-58.6346,-73.62,110458123.61
300407.SZ,2019-08-27,2019-06-30,2.3147,1.4187,1.334,0.937,1.454,0.3882,1.3711,19.2798,0.9329,51.7175,179.3717,175.8851,-1.0861,28.2534,28.2534,46.0986,132.9616,46.0986,132.9616,108.2908,258.4478,92.5315,236.6311,792350276.77
000975.SZ,2019-08-20,2019-06-30,3.2607,2.0505,1.7909,2.4406,62.8863,1.382,19.0551,32.5075,5.2454,12.4144,65.5835,63.1627,1.0641,20.6299,20.6299,12.1357,24.0722,12.1357,24.0722,78.567,70.9864,63.7724,62.9048,2528204845.28
002901.SZ,2019-08-21,2019-06-30,5.1061,3.8246,3.6718,0.2763,3.7114,0.4049,39.4398,84.6452,14.3485,16.5539,21.7609,21.2954,6.4586,54.2694,54.2694,65.2411,49.8602,65.2411,49.8602,20.0271,39.1784,18.3996,49.4711,543448928.4
601168.SH,2019-08-10,2019-06-30,0.8687,0.6958,0.5391,3.4757,103.8255,0.9794,5.0125,12.7982,6.4738,71.0604,-7.5891,-6.7761,6.4033,4.466,4.466,-6.8018,-9.4758,-6.8018,-9.4758,12.9657,39.1974,33.1015,43.6534,15011168411.0
603993.SH,2019-08-28,2019-06-30,1.8836,1.5274,1.3581,1.1453,8.0797,0.2626,7.7514,22.0622,2.0119,51.8715,-82.2743,-82.1833,-1.4628,-29.0269,-29.0269,-17.0061,22.832,-17.0061,22.832,-65.5855,549.9951,-70.3677,102.647,9978669307.74
600475.SH,2019-08-28,2019-06-30,1.2771,1.0901,0.9852,2.5789,1.3308,0.5385,8.6557,14.7086,5.9214,53.4876,4.9091,6.6778,2.2025,4.5083,4.5083,-10.7756,37.4261,-10.7756,37.4261,0.8443,-14.0546,8.9075,-17.9522,3757573390.45
002051.SZ,2019-08-23,2019-06-30,1.6532,1.3159,1.1995,1.3226,1.1075,0.3266,8.9855,19.9857,5.2191,53.4688,-21.2064,-21.2799,23.0574,-7.711,-7.711,-16.7673,43.437,-16.7673,43.437,-31.6556,38.4668,-32.6089,26.3672,5499699837.72
601567.SH,2019-08-27,2019-06-30,1.3425,1.236,0.7858,3.6558,1.6859,0.4503,18.5937,29.8832,7.5071,47.5628,144.5463,144.7897,1.1224,18.7146,18.7146,20.2682,28.1309,20.2682,28.1309,179.18900000000005,36.4141,222.7335,50.411,3070166505.55
300522.SZ,2019-08-30,2019-06-30,8.209,7.1158,5.8588,1.8905,2.2012,0.3849,20.9435,40.3402,6.2578,8.8337,-0.9406,-1.0261,-5.4478,7.481,7.481,9.7745,37.6441,9.7745,37.6441,12.3694,70.8284,13.438,65.5238,180670921.35
600621.SH,2019-08-28,2019-06-30,1.471,1.471,1.0212,1419.2022,0.7806,0.029,48.0748,46.1777,1.1736,70.212,3414.9061,258.8602,11.8883,-7.1653,29.5227,-3.4098,12.2378,35.1802,1.7742,-1523.7403,-124.4507,-779.0434,-127.008,71674526.08
603703.SH,2019-08-28,2019-06-30,0.8339,0.4798,0.4694,1.2055,1.6242,0.6582,3.1184,24.8358,0.4653,55.9255,394.8047,447.8225,-1.4463,32.5609,32.5609,84.0401,17.3121,84.0401,17.3121,1579.2322,39.9124,18419.5182,45.4197,375253398.67
002039.SZ,2019-08-23,2019-06-30,0.2684,0.2682,0.2678,776.5402,4.2939,0.9347,16.8071,53.3708,3.5619,70.1825,-40.1531,-40.1881,-4.4205,-21.3167,-21.3167,-22.6332,68.7328,-22.6332,68.7328,-32.5647,672.6773,-29.4377,990.2987,844303485.12
000069.SZ,2019-08-30,2019-06-30,1.6015,0.5206,0.4249,0.036000000000000004,49.587,0.0706,16.5169,65.3795,4.7226,76.7027,23.5472,23.2386,13.7457,19.9484,19.9484,16.1664,22.9103,16.1664,22.9103,25.9124,36.2097,31.4707,33.3961,17654104160.09
601333.SH,2019-08-23,2019-06-30,1.1108,1.0590000000000002,1.0449,29.7968,2.5586,1.5766,7.4614,11.8716,2.6263,19.7854,12.6476,16.4538,2.6538,6.9183,6.9183,9.0223,-0.8857,9.0223,-0.8857,59.429,-5.471,79.5687,-4.3464,10186929271.0
600562.SH,2019-08-26,2019-06-30,2.5066,1.3958,1.3219999999999998,0.34,0.866,0.1737,4.2918,19.857,1.115,37.9421,-21.5486,-22.4079,0.2861,1.4803,1.4803,-8.5987,24.9289,-8.5987,24.9289,-72.6799,-89.5903,-58.2092,-85.021,462245722.03
300032.SZ,2019-08-17,2019-06-30,1.5756,1.206,1.0269,2.8327,1.7812,0.7358,-4.1047,10.9499,-2.0628,35.6776,91.9355,93.0211,-11.3799,-51.1544,-51.1544,-53.8703,-7.9409,-53.8703,-7.9409,94.6836,-78.183,94.9402,-146.4288,779121822.33
002223.SZ,2019-08-28,2019-06-30,3.6761,3.0247,2.5932,2.1255,2.1714,0.6289,21.4737,41.6701,9.3985,19.3526,10.5035,11.5026,6.9919,12.5254,12.5254,10.0566,8.264,10.0566,8.264,10.1861,19.9125,10.5154,17.9255,2501622602.43
002519.SZ,2019-07-16,2019-06-30,2.6181,2.0737,1.3387,0.8109999999999999,0.8823,0.2552,15.8489,38.4084,3.9061,26.1072,28.1941,28.0475,-7.2937,-16.6439,-16.6439,-18.8175,3.0439,-18.8175,3.0439,82.4823,39.788,83.3012,74.8857,599754842.6
300159.SZ,2019-08-07,2019-06-30,1.3637,1.086,0.9437,0.4941,0.2376,0.1455,10.2543,38.2329,0.7838,32.5293,-69.3963,-69.4177,3.8428,-32.3737,-32.3737,-24.2402,403.0263,-24.2402,403.0263,-47.6252,329.9467,-21.9965,302.2828,521221343.64
002709.SZ,2019-08-27,2019-06-30,1.1933,0.8228,0.6971,1.1808,1.5323,0.4794,3.4824,27.0947,1.7856,45.6605,-86.0944,-88.265,10.9155,29.2964,29.2964,33.2471,23.8756,33.2471,23.8756,-13.5835,1.4183,-48.6372,-32.8774,1217722468.71
600403.SH,2019-08-31,2019-06-30,0.9417,0.8952,0.8746,7.0421,2.6306,0.3754,3.3202,26.9988,1.3082,51.3481,-78.495,-74.6572,0.1746,-23.1402,-23.1402,-22.5838,-10.5127,-22.5838,-10.5127,-117.1383,-124.5032,-126.6831,-129.9329,2974285932.75
300138.SZ,2019-08-13,2019-06-30,1.5689,0.7237,0.4437,0.9836,5.7364,0.7141,6.7588,18.3159,6.2476,45.6606,16.8882,10.3176,-1.1109,24.2688,24.2688,36.3705,25.5753,36.3705,25.5753,19.519,18.4825,33.0921,34.2422,1610469899.53
002654.SZ,2019-08-20,2019-06-30,1.4043,1.3113,1.1892,9.7993,1.3111,0.7689,5.6076,15.0587,5.2368,50.3824,-11.1353,-8.9171,-2.2231,-10.0985,-10.0985,-9.5778,24.3465,-9.5778,24.3465,20.0079,136.0082,44.7303,162.9233,1937944868.7
002748.SZ,2019-08-27,2019-06-30,1.4456,1.1836,0.9679,11.5758,8.4379,1.8118,0.4335,7.8735,0.4285,27.1019,-77.8133,-79.0348,4.3914,81.5357,81.5357,95.7895,22.9102,95.7895,22.9102,-83.9329,-39.8673,-88.3006,-49.6821,1125114024.55
300526.SZ,2019-08-16,2019-06-30,0.8163,0.4933,0.4505,1.2489,2.4883,0.7765,5.1222,31.4067,2.168,47.7491,-21.8353,-21.3169,0.9485,12.3641,12.3641,25.4278,27.929,25.4278,27.929,20.8068,219.6065,25.0774,478.2933,233186070.65
002712.SZ,2019-08-30,2019-06-30,2.1654,2.0704,1.8898,7.4669,2.026,0.6032,11.8862,20.2909,5.2945,26.0827,1.0612,1.0441,5.3045,-41.8073,-41.8073,-59.8132,-53.6432,-59.8132,-53.6432,-26.3173,-48.2851,-30.709,-55.4885,1506074309.04
603228.SH,2019-08-20,2019-06-30,1.9214,1.6143,1.3954,2.7598,1.6714,0.5825,14.2091,28.5162,9.342,34.1521,1.8255,0.8941,3.5475,25.3673,25.3673,19.0982,16.6681,19.0982,16.6681,-3.6119,32.6356,-2.9357,28.618,2851841936.69
603289.SH,2019-08-20,2019-06-30,3.0054,2.3253,2.0837,1.1815,1.6507,0.3815,15.0752,31.6399,6.4075,27.1307,37.7272,42.9878,1.7554,2.0553,2.0553,2.7821,27.7358,2.7821,27.7358,53.355,45.0994,57.7524,45.429,411149915.42
603590.SH,2019-08-28,2019-06-30,5.5047,5.4805,5.4653,2.9789,2.1858,0.2745,27.4843,94.9346,5.9449,15.8258,43.4939,43.1972,3.5493,11.4523,11.4523,15.3725,82.0112,15.3725,82.0112,60.13,101.9945,66.4003,103.8326,543569726.12
002122.SZ,2019-08-29,2019-06-30,2.6577,2.059,1.8647,0.6334,0.8242,0.1389,-44.6543,11.7151,-9.7835,56.0639,-123.2521,-199.5475,-5.3076,-21.5345,-21.5345,-37.0255,-28.546,-37.0255,-28.546,-111.7521,-262.2093,-123.0501,-31.3218,665388106.4
601369.SH,2019-08-28,2019-06-30,1.4525,1.2378,0.9987,1.1721,1.331,0.2331,10.3642,23.859,5.2858,62.1447,94.3464,81.6829,5.4586,57.7401,57.7401,49.5941,3.6595,49.5941,3.6595,102.9469,66.7025,106.0235,71.4587,3640474335.37
600537.SH,2019-08-27,2019-06-30,2.222,1.9248,1.7994,3.8756,1.9052,0.4523,-5.9755,11.7932,-2.081,38.08,-551.6816,-798.1303,-14.1158,-19.5262,-19.5262,-34.8315,37.8258,-34.8315,37.8258,-465.3803,-81.525,-599.0218,-267.433,1254138393.13
000061.SZ,2019-08-28,2019-06-30,0.5356,0.4557,0.3815,1.4428,19.5679,0.3456,10.1531,36.0778,1.8521,65.0402,206.6585,200.6911,0.0625,22.206,22.206,28.1151,17.6033,28.1151,17.6033,390.385,19.7722,1271.4447,15.4499,1344099243.14
601366.SH,2019-08-29,2019-06-30,0.6092,0.3146,0.16899999999999998,2.6133,37.8318,1.45,2.6099,23.1556,3.7245,59.771,-40.1001,-28.7053,-11.6727,15.9113,15.9113,14.7361,-18.6419,14.7361,-18.6419,-47.227,-39.3894,-40.8439,-24.5794,6518913457.15
600023.SH,2019-08-27,2019-06-30,1.6673,1.4537,1.2905,7.2031,4.9491,1.0948,10.6164,11.9331,4.0671,35.5285,5.0596,6.1371,-1.0458,-6.7509,-6.7509,-14.4931,-3.6866,-14.4931,-3.6866,-21.3059,27.955,-18.3649,33.4578,25896355731.97
603227.SH,2019-08-28,2019-06-30,1.1629,1.0331,0.8240000000000001,4.4092,2.4171,0.5821,1.2994,15.1719,1.4255,53.7265,-49.0132,-47.5494,5.1857,5.1977,5.1977,4.2816,82.7468,4.2816,82.7468,-23.3343,294.8538,-5.346,244.5142,890372087.2
600208.SH,2019-08-31,2019-06-30,1.8316,0.4417,0.4137,0.0622,8.4832,0.077,23.4524,38.7322,5.0344,75.7659,22.4292,21.6937,4.7261,30.1127,30.1127,128.5073,350.7818,128.5073,350.7818,74.8778,61.9457,33.8751,12.6582,7275015272.89
002053.SZ,2019-08-27,2019-06-30,1.7968,1.6681,1.3382,3.2637,1.7237,0.6589,23.4159,56.5205,6.6526,45.5387,40.1983,40.8318,83.1855,9.374,9.374,7.5969,-13.8064,7.5969,-13.8064,68.4898,-46.4808,78.1396,-45.4242,966729276.59
300442.SZ,2019-08-29,2019-06-30,1.3817,0.5906,0.5112,0.4105,0.94,0.2928,6.5673,24.654,2.7446,52.4728,266.4147,265.3152,3.2778,-10.6166,-10.6166,-31.6348,-51.6754,-31.6348,-51.6754,226.4247,229.5055,203.819,241.0763,296820397.37
600391.SH,2019-08-29,2019-06-30,1.2964,0.3677,0.3408,0.34600000000000003,1.5759999999999998,0.292,-1.6418,14.8656,-1.8961,70.6677,73.9623,63.0434,2.5836,27.3014,27.3014,28.2083,33.8369,28.2083,33.8369,126.4707,143.5991,102.9004,104.8149,1133853304.12
300447.SZ,2019-08-23,2019-06-30,3.4595,2.6208,2.5326,0.5762,0.7864,0.2775,22.8019,54.317,6.343,25.2506,-254.4356,24.9044,-11.0261,-1.2238,-1.2238,6.2584,51.4844,6.2584,51.4844,-461.6389,-617.7811,53.8655,135.6541,312003154.83
002888.SZ,2019-08-24,2019-06-30,7.9182,5.0812,5.0023,0.6549,12.3643,0.3526,11.4753,37.6565,3.2114,9.7032,-10.3439,-19.7027,-7.4025,-5.5452,-5.5452,1.3861,12.4692,1.3861,12.4692,38.7568,222.7705,-2.8089,171.9707,119546193.0
300331.SZ,2019-08-28,2019-06-30,1.8843,1.3357,1.2606,1.2822,1.1444,0.4793,6.4907,26.759,2.4071,28.0419,-12.8053,-9.5902,-3.094,-2.0714,-2.0714,-7.8643,-6.9503,-7.8643,-6.9503,-12.3746,32.0874,-4.6056,49.2714,522632437.42
600633.SH,2019-08-02,2019-06-30,3.7307,3.7196,3.4692,50.3576,6.2112,0.5245,34.9866,72.0087,4.1521,11.0421,34.6352,36.3524,-1.1032,74.456,74.456,72.3959,1.8826,72.3959,1.8826,-63.8157,-77.4957,-71.238,-81.9843,1332923261.26
002614.SZ,2019-08-28,2019-06-30,1.5733,1.1326,1.0132,1.7258,2.8734,0.6474,4.0798,36.7988,3.218,39.767,1.1681,-34.0637,-6.9126,11.0126,11.0126,2.9411,-2.6875,2.9411,-2.6875,-4.5761,117.2116,-45.6016,77.1185,2451906049.09
300676.SZ,2019-08-28,2019-06-30,3.2594,2.9559,2.5512,2.0582,0.998,0.4057,15.3246,57.8357,4.6773,19.3944,-9.6481,-9.9345,3.6954,13.2045,13.2045,13.4899,21.6261,13.4899,21.6261,-10.5284,0.521,-9.596,0.3305,1291439392.81
601319.SH,2019-08-24,2019-06-30,1.6,0.0,0.0,0.0,0.0,0.0,7.4802,0.0,9.5672,79.3274,2.3748,2.5623,8.3512,6.6458,6.6458,6.1837,-22.9124,6.1837,-22.9124,9.069,6.4458,106.3148,65.9632,289779000000.0
600070.SH,2019-08-28,2019-06-30,2.6967,2.2511,1.9788,2.6084,1.5813,0.5723,22.0675,17.9864,11.0574,30.8779,193.6046,193.1061,3.8098,37.6896,37.6896,25.1705,2.2658,25.1705,2.2658,68.1633,-39.353,65.5926,-35.2005,1469283214.93
002733.SZ,2019-08-30,2019-06-30,1.6198,1.3698,1.1439,2.4648,1.5530000000000002,0.4653,6.0567,16.0995,3.4803,42.8722,497.7878,218.7105,5.2876,-14.1084,-14.1084,-8.3192,30.9971,-8.3192,30.9971,85.9294,143.2931,42.2589,135.3898,1360080434.61
300329.SZ,2019-08-30,2019-06-30,2.6128,1.4417,1.2483,0.7292,2.5862,0.3915,10.7985,29.1105,3.0467,19.5495,-13.6789,-14.6452,2.5810000000000004,3.6423,3.6423,-2.9226,4.562,-2.9226,4.562,-13.8386,26.0638,-10.005,12.1192,257097625.58
603668.SH,2019-08-09,2019-06-30,1.5172,0.8833,0.7275,1.3211,1.9975,0.5308,6.2375,16.7148,5.0222,49.5111,6.5458,4.5023,8.6633,12.144,12.144,9.3051,40.9854,9.3051,40.9854,24.577,216.9338,19.3915,191.7426,855673712.74
600783.SH,2019-08-31,2019-06-30,1.2676,1.2109,1.0017,1.0255,2.3357,0.0781,48.3476,32.2316,1.4531,37.2256,-82.8338,-82.21700000000001,1.04,13.8503,13.8503,10.2507,7.4172,10.2507,7.4172,-110.1876,-134.1061,-101.3959,-105.2089,111783552.13
603076.SH,2019-08-27,2019-06-30,1.4668,0.7634,0.5642,0.3985,1.4466,0.2604,8.2791,29.0283,4.4209,57.459,-19.0555,-17.3168,-2.6246,-9.5032,-9.5032,-24.8732,-20.2251,-24.8732,-20.2251,-39.1701,-38.6597,-38.1686,-31.7341,428028507.1
603080.SH,2019-08-28,2019-06-30,3.6277,3.213,2.8071,2.0486,3.3411,0.3479,23.8664,39.1356,4.3829,21.1684,22.5063,23.9213,4.6335,14.9629,14.9629,17.9794,-25.0482,17.9794,-25.0482,5.0788,-38.1306,-4.2807,-41.3841,195587039.94
300183.SZ,2019-08-30,2019-06-30,8.8073,8.0982,7.9699,0.9597,0.8115,0.14,17.6798,47.7857,2.0891,9.5337,-14.6189,-14.6985,-3.7275,-18.1804,-18.1804,-23.4933,23.304,-23.4933,23.304,-30.3049,1.6039,-31.0706,7.19,331673603.49
002537.SZ,2019-08-23,2019-06-30,2.1304,1.8387,1.3514,3.6155,2.7854,0.5707,3.7203,18.8938,1.5958,25.4063,-49.8697,-43.4635,-7.4378,12.0997,12.0997,0.8448,-9.3136,0.8448,-9.3136,-113.6568,-113.1582,-124.7114,-119.3316,2809603414.58
600260.SH,2019-08-29,2019-06-30,1.3781,1.1007,0.2819,2.2717,9.7774,0.4981,7.8486,14.575,11.3376,62.6897,-0.3434,2.3344,-19.9133,3.3241,3.3241,1.5592,12.5468,1.5592,12.5468,-11.7227,-14.7132,-7.9114,-16.9269,8329605035.24
603027.SH,2019-08-27,2019-06-30,4.5111,3.31,2.984,1.1686,6.4806,0.5471,14.6975,46.6068,6.5239,26.6213,-35.8793,-36.078,-3.3025,24.0664,24.0664,29.9579,4.4012,29.9579,4.4012,37.3959,-30.2645,44.0924,-27.1853,594079103.82
688088.SH,2019-08-28,2019-06-30,5.8522,5.8279999999999985,5.7906,4.0296,3.5523,0.2238,34.6717,94.7305,8.9156,17.7038,59.1032,58.668,11.6912,38.4198,38.4198,47.1709,19.0709,47.1709,19.0709,166.5157,116.1305,241.4255,114.7164,276134614.34
603169.SH,2019-08-20,2019-06-30,0.9284,0.5824,0.4848,0.4564,0.7087,0.2048,2.889,16.6731,1.8396,82.2538,238.842,251.2576,-1.6174,18.5736,18.5736,3.1047,-12.5264,3.1047,-12.5264,84.4416,-3.3546,82.1485,-7.803,1617586443.78
601519.SH,2019-08-28,2019-06-30,4.0942,4.0927,4.0345,294.009,3.7245,0.2265,-26.8979,57.0977,-5.5562,29.1,-31.1027,-233.9758,-5.1821,4.4855,4.4855,3.6537,15.6155,3.6537,15.6155,0.6496,685.298,-138.5687,-945.5896,289955036.53
300380.SZ,2019-08-13,2019-06-30,3.4214,2.1033,2.0773,0.8838,1.819,0.4647,1.2498,39.2045,1.8021,23.8006,82.5181,48.7965,-10.8523,10.5236,10.5236,22.8682,51.0585,22.8682,51.0585,9.9442,563.0254,86.4887,785.5273,239484759.38
600598.SH,2019-08-27,2019-06-30,1.6059,1.536,0.3432,1.6091,48.5077,0.4624,41.2959,79.4267,10.8141,30.5759,-3.824,-4.2954,13.7012,-4.1134,-4.1134,4.0728,95.4237,4.0728,95.4237,-2.3053,58.1053,-0.7345,59.9676,1689752185.18
300256.SZ,2019-08-29,2019-06-30,0.917,0.5718,0.5281,0.9578,1.141,0.4365,-2.3999,17.8943,-2.895,68.6798,-230.1889,-210.2991,3.0542,-23.7067,-23.7067,-25.1862,8.5445,-25.1862,8.5445,168.9885,137.3623,110.7333,144.1113,1834695692.95
000159.SZ,2019-08-20,2019-06-30,2.9287,1.3609,1.1721,0.1864,5.9774,0.1144,5.5099,15.7838,0.5339,19.5327,126.8276,125.6748,-2.8274,-48.4352,-48.5021,-18.6673,69.6899,-18.8745,69.0171,56.8968,-153.5942,51.524,-158.6004,164670942.72
601388.SH,2019-08-30,2019-06-30,1.9151,1.0517,0.7384,1.5094,4.3411,0.7739,1.2756,9.4895,1.3025,44.8174,-58.9257,-59.4956,-5.7111,-18.9744,-18.9744,-21.2064,-1.4765,-21.2064,-1.4765,230.3661,152.4023,395.2831,193.7433,2637535223.98
603360.SH,2019-08-29,2019-06-30,3.5595,2.9741,2.2554,2.3098,3.079,0.9336,32.1694,53.7652,13.155,15.7959,74.4313,74.5015,20.6804,38.8135,38.8135,68.5628,55.2308,68.5628,55.2308,119.589,146.07299999999995,126.1463,152.468,349889008.03
600596.SH,2019-08-27,2019-06-30,1.3235,0.9707,0.8406,3.4281,6.2166,1.1832,5.1141,16.2874,4.5902,42.2134,-57.1755,-56.3694,6.8611,-2.4715,-2.4715,-10.4756,3.3576,-10.4756,3.3576,-65.9906,12.433,-64.7251,17.6164,5822420858.99
601872.SH,2019-08-29,2019-06-30,0.5628,0.4943,0.4543,4.867,3.1446,0.685,7.5516,16.2671,2.3309,60.86600000000001,91.7061,93.5505,4.7514,38.085,38.085,41.5487,3.3432,41.5487,3.3432,62.3763,-22.3902,68.2682,-27.968000000000004,6375863650.86
000018.SZ,2019-08-28,2019-06-30,0.748,0.6335,0.5836,0.2655,0.0686,0.0351,-552.641,11.2031,-75.6969,114.4764,-5583.6287,-974.7542,-16.9923,-83.8455,-83.8455,-84.3484,-31.9059,-84.3484,-31.9059,-885.6080000000002,-537.2421,-1600.8398,-898.5875,256367221.67
600873.SH,2019-07-25,2019-06-30,0.6435,0.4006,0.297,2.7844,14.3236,1.3839,9.6178,25.194000000000006,7.4332,51.5971,40.2425,38.6146,-2.4534,11.0106,11.0106,18.1964,9.0856,18.1964,9.0856,43.7867,-4.0141,42.6019,-6.1214,6980019345.19
000628.SZ,2019-08-13,2019-06-30,1.1587,0.8968,0.88,1.0078,1.7637,0.2358,3.6531,14.9807,3.6839,79.7991,185.4472,165.7979,38.4537,120.3582,120.3582,96.6404,44.2502,96.6404,44.2502,59.9,26.4954,7.2836,-0.7565,896673987.58
300588.SZ,2019-08-10,2019-06-30,1.3197,1.1754,1.0247,0.8092,0.2229,0.1325,-16.0821,36.0119,-3.6161,58.3989,38.9969,38.2442,-14.6532,-27.6753,-27.6753,-9.0036,390.8054,-9.0036,390.8054,110.8288,112.3059,113.4054,112.4982,106021071.26
600009.SH,2019-08-28,2019-06-30,3.5384,3.5336,3.3744,132.1596,3.663,0.4894,51.4693,56.3677,9.3216,9.8653,32.9248,32.9706,8.2249,21.1053,21.1053,20.5524,-3.377,20.5524,-3.377,29.9942,-3.9344,31.0695,-5.0544,5455110955.45
600741.SH,2019-08-23,2019-06-30,1.168,1.0384,0.996,5.8592,2.8003,0.8643,6.2042,14.6804,7.3792,59.9086,-27.5431,-29.1241,2.3232,-13.5537,-13.5537,-15.4321,-1.6246,-15.4321,-1.6246,-20.2576,-2.9429,-18.8724,-12.3477,70563202031.82
600028.SH,2019-08-26,2019-06-30,0.8999,0.5318,0.4741,6.1996,23.1598,2.858,2.5988,15.7374,4.3439,52.4172,-27.6155,-27.6585,14.6038,15.285,15.285,15.0833,8.8963,15.0833,8.8963,-31.4266,3.3577,-28.7701,10.9036,1498996000000.0
002909.SZ,2019-08-15,2019-06-30,1.4867,1.2878,1.2233,3.7159,1.8283,0.7562,6.7175,32.4194,6.7877,51.2051,238.7791,255.7088,7.5927,6.1417,6.1417,6.7609,66.6256,6.7609,66.6256,160.8263,646.2214,178.6891,1009.3368,465758611.7
