ts_code,start_date,pledge_price,forcast_close_line,close_date,current_ratio,quick_ratio,cash_ratio,inv_turn,ar_turn,ca_turn,netprofit_margin,grossprofit_margin,roe,debt_to_assets,op_yoy,ebt_yoy,assets_yoy,tr_yoy,or_yoy,q_gr_yoy,q_gr_qoq,q_sales_yoy,q_sales_qoq,q_op_yoy,q_op_qoq,q_profit_yoy,q_profit_qoq,revenue
000042.SZ,2019/3/19,12.9195,9.04365,2019/8/5,1.3327,0.4016,0.1402,0.0402,19.9996,0.0581,5.1665,53.7477,2.7515,83.1139,-78.7644,-78.5619,0.9649,-59.8186,-59.8186,-77.9685,-31.1174,-77.9685,-31.1174,-112.3079,-127.3742,-117.8837,-138.8209,2389802552
000042.SZ,2019/3/6,12.9888,9.09216,2019/8/2,1.3327,0.4016,0.1402,0.0402,19.9996,0.0581,5.1665,53.7477,2.7515,83.1139,-78.7644,-78.5619,0.9649,-59.8186,-59.8186,-77.9685,-31.1174,-77.9685,-31.1174,-112.3079,-127.3742,-117.8837,-138.8209,2389802552
000042.SZ,2018/10/31,12.4938,8.74566,2019/8/6,1.3327,0.4016,0.1402,0.0402,19.9996,0.0581,5.1665,53.7477,2.7515,83.1139,-78.7644,-78.5619,0.9649,-59.8186,-59.8186,-77.9685,-31.1174,-77.9685,-31.1174,-112.3079,-127.3742,-117.8837,-138.8209,2389802552
000042.SZ,2018/10/22,12.9195,9.04365,2019/8/5,1.3327,0.4016,0.1402,0.0402,19.9996,0.0581,5.1665,53.7477,2.7515,83.1139,-78.7644,-78.5619,0.9649,-59.8186,-59.8186,-77.9685,-31.1174,-77.9685,-31.1174,-112.3079,-127.3742,-117.8837,-138.8209,2389802552
000042.SZ,2017/11/17,15.1814,10.62698,2019/5/17,1.3327,0.4016,0.1402,0.0402,19.9996,0.0581,5.1665,53.7477,2.7515,83.1139,-78.7644,-78.5619,0.9649,-59.8186,-59.8186,-77.9685,-31.1174,-77.9685,-31.1174,-112.3079,-127.3742,-117.8837,-138.8209,2389802552
000042.SZ,2017/5/22,17.1015,11.97105,2018/11/29,1.4434,0.5222,0.2268,0.1555,74.2588,0.2032,5.2247,47.0812,6.5279,83.3525,-12.3771,-6.0229,5.5727,-8.2286,-8.2286,-81.3206,-23.8846,-81.3206,-23.8846,-139.5879,-394.4981,-192.7506,-897.2962,1415067296
000042.SZ,2017/4/13,18.3647,12.85529,2018/10/24,1.4284,0.5181,0.2495,0.1428,70.1102,0.1826,10.6193,45.894,11.2343,83.2118,205.0291,210.4455,4.2972,75.2793,75.2793,45.3509,-74.4017,45.3509,-74.4017,-31.0682,-87.4754,-55.379,-90.3546,1415067296
000042.SZ,2016/5/19,14.6908,10.28356,2019/5/20,1.3327,0.4016,0.1402,0.0402,19.9996,0.0581,5.1665,53.7477,2.7515,83.1139,-78.7644,-78.5619,0.9649,-59.8186,-59.8186,-77.9685,-31.1174,-77.9685,-31.1174,-112.3079,-127.3742,-117.8837,-138.8209,2389802552
000046.SZ,2017/3/7,8.77,6.139,2018/6/19,1.2827,0.4612,0.3044,0.0062,0.6909,0.0369,118.2504,53.5416,6.4052,85.533,-38.9401,44.4887,8.1185,-4.6477,-47.6156,14.6553,-20.7371,148.62,159.4358,-144.4194,-117.8522,-136.6788,-111.5234,5007303757
000046.SZ,2017/4/18,8.6861,6.08027,2018/6/19,1.2827,0.4612,0.3044,0.0062,0.6909,0.0369,118.2504,53.5416,6.4052,85.533,-38.9401,44.4887,8.1185,-4.6477,-47.6156,14.6553,-20.7371,148.62,159.4358,-144.4194,-117.8522,-136.6788,-111.5234,5007303757
000046.SZ,2017/11/20,6.5741,4.60187,2018/7/4,1.2827,0.4612,0.3044,0.0062,0.6909,0.0369,118.2504,53.5416,6.4052,85.533,-38.9401,44.4887,8.1185,-4.6477,-47.6156,14.6553,-20.7371,148.62,159.4358,-144.4194,-117.8522,-136.6788,-111.5234,5007303757
000046.SZ,2017/11/21,7.0681,4.94767,2018/7/3,1.2827,0.4612,0.3044,0.0062,0.6909,0.0369,118.2504,53.5416,6.4052,85.533,-38.9401,44.4887,8.1185,-4.6477,-47.6156,14.6553,-20.7371,148.62,159.4358,-144.4194,-117.8522,-136.6788,-111.5234,5007303757
000046.SZ,2019/4/16,7.4533,5.21731,2019/7/8,1.5155,0.8869,0.7316,0.0094,1.099,0.035,158.7909,39.6315,8.3011,82.3824,376.9891,51.2398,-13.1893,1.5994,2.1166,2.1745,-19.9291,-41.1473,-28.7711,-294.4899,-115.2349,-83.6043,-114.8493,1192648534
000046.SZ,2019/3/26,7.0733,4.95131,2019/8/1,1.5155,0.8869,0.7316,0.0094,1.099,0.035,158.7909,39.6315,8.3011,82.3824,376.9891,51.2398,-13.1893,1.5994,2.1166,2.1745,-19.9291,-41.1473,-28.7711,-294.4899,-115.2349,-83.6043,-114.8493,1192648534
000046.SZ,2016/9/8,9.7123,6.79861,2017/11/17,1.5119,0.5701,0.3747,0.0685,6.7165,0.1291,36.8834,38.1337,15.0612,85.357,4.2261,-4.9039,11.8801,-31.5931,-54.9727,33.0912,122.7786,21.4981,280.6843,181.0311,397.6005,44.1598,360.779,1167928644
000046.SZ,2016/9/12,9.5258,6.66806,2018/4/27,1.5119,0.5701,0.3747,0.0685,6.7165,0.1291,36.8834,38.1337,15.0612,85.357,4.2261,-4.9039,11.8801,-31.5931,-54.9727,33.0912,122.7786,21.4981,280.6843,181.0311,397.6005,44.1598,360.779,1167928644
000046.SZ,2017/8/29,7.8661,5.50627,2018/6/27,1.2827,0.4612,0.3044,0.0062,0.6909,0.0369,118.2504,53.5416,6.4052,85.533,-38.9401,44.4887,8.1185,-4.6477,-47.6156,14.6553,-20.7371,148.62,159.4358,-144.4194,-117.8522,-136.6788,-111.5234,5007303757
000046.SZ,2018/6/15,6.289,4.4023,2019/8/13,1.5155,0.8869,0.7316,0.0094,1.099,0.035,158.7909,39.6315,8.3011,82.3824,376.9891,51.2398,-13.1893,1.5994,2.1166,2.1745,-19.9291,-41.1473,-28.7711,-294.4899,-115.2349,-83.6043,-114.8493,1192648534
000046.SZ,2016/11/28,9.619,6.7333,2017/11/17,1.5119,0.5701,0.3747,0.0685,6.7165,0.1291,36.8834,38.1337,15.0612,85.357,4.2261,-4.9039,11.8801,-31.5931,-54.9727,33.0912,122.7786,21.4981,280.6843,181.0311,397.6005,44.1598,360.779,1167928644
000046.SZ,2017/11/28,7.2486,5.07402,2018/7/2,1.2827,0.4612,0.3044,0.0062,0.6909,0.0369,118.2504,53.5416,6.4052,85.533,-38.9401,44.4887,8.1185,-4.6477,-47.6156,14.6553,-20.7371,148.62,159.4358,-144.4194,-117.8522,-136.6788,-111.5234,5007303757
000046.SZ,2017/11/3,7.3436,5.14052,2018/7/2,1.2827,0.4612,0.3044,0.0062,0.6909,0.0369,118.2504,53.5416,6.4052,85.533,-38.9401,44.4887,8.1185,-4.6477,-47.6156,14.6553,-20.7371,148.62,159.4358,-144.4194,-117.8522,-136.6788,-111.5234,5007303757
000046.SZ,2017/10/23,7.7046,5.39322,2018/6/28,1.2827,0.4612,0.3044,0.0062,0.6909,0.0369,118.2504,53.5416,6.4052,85.533,-38.9401,44.4887,8.1185,-4.6477,-47.6156,14.6553,-20.7371,148.62,159.4358,-144.4194,-117.8522,-136.6788,-111.5234,5007303757
000046.SZ,2017/8/22,7.7616,5.43312,2018/6/27,1.2827,0.4612,0.3044,0.0062,0.6909,0.0369,118.2504,53.5416,6.4052,85.533,-38.9401,44.4887,8.1185,-4.6477,-47.6156,14.6553,-20.7371,148.62,159.4358,-144.4194,-117.8522,-136.6788,-111.5234,5007303757
000046.SZ,2017/8/16,7.6476,5.35332,2018/7/2,1.2827,0.4612,0.3044,0.0062,0.6909,0.0369,118.2504,53.5416,6.4052,85.533,-38.9401,44.4887,8.1185,-4.6477,-47.6156,14.6553,-20.7371,148.62,159.4358,-144.4194,-117.8522,-136.6788,-111.5234,5007303757
000046.SZ,2017/7/24,7.9801,5.58607,2018/6/27,1.2827,0.4612,0.3044,0.0062,0.6909,0.0369,118.2504,53.5416,6.4052,85.533,-38.9401,44.4887,8.1185,-4.6477,-47.6156,14.6553,-20.7371,148.62,159.4358,-144.4194,-117.8522,-136.6788,-111.5234,5007303757
000046.SZ,2017/7/25,8.0086,5.60602,2018/6/27,1.2827,0.4612,0.3044,0.0062,0.6909,0.0369,118.2504,53.5416,6.4052,85.533,-38.9401,44.4887,8.1185,-4.6477,-47.6156,14.6553,-20.7371,148.62,159.4358,-144.4194,-117.8522,-136.6788,-111.5234,5007303757
000046.SZ,2017/5/24,7.7438,5.42066,2018/6/27,1.2827,0.4612,0.3044,0.0062,0.6909,0.0369,118.2504,53.5416,6.4052,85.533,-38.9401,44.4887,8.1185,-4.6477,-47.6156,14.6553,-20.7371,148.62,159.4358,-144.4194,-117.8522,-136.6788,-111.5234,5007303757
000046.SZ,2017/5/25,7.7904,5.45328,2018/6/27,1.2827,0.4612,0.3044,0.0062,0.6909,0.0369,118.2504,53.5416,6.4052,85.533,-38.9401,44.4887,8.1185,-4.6477,-47.6156,14.6553,-20.7371,148.62,159.4358,-144.4194,-117.8522,-136.6788,-111.5234,5007303757
000046.SZ,2017/4/19,8.3968,5.87776,2018/6/21,1.2827,0.4612,0.3044,0.0062,0.6909,0.0369,118.2504,53.5416,6.4052,85.533,-38.9401,44.4887,8.1185,-4.6477,-47.6156,14.6553,-20.7371,148.62,159.4358,-144.4194,-117.8522,-136.6788,-111.5234,5007303757
000046.SZ,2017/4/17,8.6487,6.05409,2018/6/19,1.2827,0.4612,0.3044,0.0062,0.6909,0.0369,118.2504,53.5416,6.4052,85.533,-38.9401,44.4887,8.1185,-4.6477,-47.6156,14.6553,-20.7371,148.62,159.4358,-144.4194,-117.8522,-136.6788,-111.5234,5007303757
000046.SZ,2016/12/16,8.7141,6.09987,2018/6/19,1.2827,0.4612,0.3044,0.0062,0.6909,0.0369,118.2504,53.5416,6.4052,85.533,-38.9401,44.4887,8.1185,-4.6477,-47.6156,14.6553,-20.7371,148.62,159.4358,-144.4194,-117.8522,-136.6788,-111.5234,5007303757
000046.SZ,2016/2/2,8.9997,6.29979,2018/6/19,1.2827,0.4612,0.3044,0.0062,0.6909,0.0369,118.2504,53.5416,6.4052,85.533,-38.9401,44.4887,8.1185,-4.6477,-47.6156,14.6553,-20.7371,148.62,159.4358,-144.4194,-117.8522,-136.6788,-111.5234,5007303757
000048.SZ,2017/3/16,32.82,22.974,2017/11/16,1.2006,0.5394,0.5248,1.1353,34.1411,0.7768,-8.9543,15.2532,-23.7861,81.8492,-595.193,-975.9707,99.2501,-0.7441,-0.7441,13.6885,-8.7285,13.6885,-8.7285,-198.4288,-821.5823,-194.9858,-982.624,736268351.5
000048.SZ,2017/5/8,27,18.9,2018/7/4,1.2006,0.5394,0.5248,1.1353,34.1411,0.7768,-8.9543,15.2532,-23.7861,81.8492,-595.193,-975.9707,99.2501,-0.7441,-0.7441,13.6885,-8.7285,13.6885,-8.7285,-198.4288,-821.5823,-194.9858,-982.624,736268351.5
000048.SZ,2017/3/10,32.7,22.89,2017/11/16,1.2006,0.5394,0.5248,1.1353,34.1411,0.7768,-8.9543,15.2532,-23.7861,81.8492,-595.193,-975.9707,99.2501,-0.7441,-0.7441,13.6885,-8.7285,13.6885,-8.7285,-198.4288,-821.5823,-194.9858,-982.624,736268351.5
000055.SZ,2017/3/15,8.958,6.2706,2017/11/23,1.4284,1.1691,1.0126,1.4221,1.3827,0.5827,39.052,32.205,40.8482,57.5245,68.2585,65.684,12.3525,-29.8867,-29.8867,-63.6678,37.0091,-63.6678,37.0091,37.8681,661.5378,44.3613,494.5214,1442050897
000055.SZ,2018/3/5,7.7754,5.44278,2018/6/19,1.5783,1.3321,1.2254,1.2102,0.7214,0.3145,15.9586,35.1281,7.05,58.3218,-1.5031,-0.7141,3.5086,3.0249,3.0249,-4.1331,21.8427,-4.1331,21.8427,-23.4407,19.9723,-17.6545,33.927,3048680152
000056.SZ,2017/3/16,12.7636,8.93452,2018/10/17,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2018/8/14,10.2884,7.20188,2018/10/19,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2018/6/4,9.5926,6.71482,2018/10/22,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2018/6/1,9.6423,6.74961,2018/10/22,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2018/6/5,9.6423,6.74961,2018/10/22,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2018/6/6,9.4534,6.61738,2018/10/22,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2018/6/7,9.4733,6.63131,2018/10/22,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2018/6/8,9.4336,6.60352,2018/10/22,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2018/6/12,9.5031,6.65217,2018/10/22,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2016/7/29,12.1175,8.48225,2018/10/18,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2018/5/7,9.861,6.9027,2018/10/22,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2018/5/9,9.9405,6.95835,2018/10/22,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2018/5/4,9.8312,6.88184,2018/10/22,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2018/5/3,9.7815,6.84705,2018/10/22,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2018/4/25,10.2686,7.18802,2018/10/19,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2018/4/23,10.3083,7.21581,2018/10/19,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2018/4/24,10.2984,7.20888,2018/10/19,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2017/10/18,12.8929,9.02503,2018/10/17,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2016/7/21,12.5847,8.80929,2018/10/17,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2017/8/4,13.1811,9.22677,2018/10/17,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2017/6/16,11.6404,8.14828,2018/10/18,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2017/6/15,11.4813,8.03691,2018/10/18,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2017/5/2,11.6105,8.12735,2018/10/18,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2017/3/9,12.5449,8.78143,2018/10/17,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000056.SZ,2017/1/24,12.8233,8.97631,2018/10/17,1.4517,1.4385,0.2721,10.4922,8.9305,0.2213,26.9126,64.8074,2.839,55.4215,22.5409,9.5397,-15.2763,22.3102,22.3102,-16.0711,-3.5819,-16.0711,-3.5819,31.9864,9.4523,-20.6107,4.7407,949111225.9
000060.SZ,2018/1/5,7.1429,5.00003,2018/6/19,1.1843,0.8308,0.5592,4.473,20.7706,1.5299,5.42,12.076,6.066,45.8527,18.8213,18.5758,1.902,15.2199,15.2464,28.2451,37.5516,28.3488,37.7082,-3.8172,-6.9493,-10.0719,-3.1187,19963409522
000068.SZ,2017/1/6,8.49,5.943,2017/11/20,0.691,0.6829,0.5745,20.7376,2.2289,0.4382,7.9055,42.814,5.09,61.0299,92.4307,71.9607,113.4161,38.7704,38.7704,17.1775,237.203,17.1775,237.203,-22.6366,256.7097,-6.6291,336.8938,86408127.15
000069.SZ,2017/6/12,8.3953,5.87671,2018/8/6,1.9106,0.7486,0.503,0.0553,30.0785,0.0791,15.6215,56.7215,3.8033,73.2833,27.83,27.5705,17.8037,6.7386,6.7386,9.7738,32.2019,9.7738,32.2019,28.1406,30.3169,27.9774,22.8876,48142343166
000078.SZ,2017/6/20,5.9618,4.17326,2018/7/11,1.1351,0.9905,0.9246,4.3562,1.1335,0.648,2.5658,12.5762,5.7552,80.3299,62.2515,47.9316,14.782,90.3229,90.3229,65.8617,-9.3077,65.8617,-9.3077,59.473,38.061,18.4913,7.8814,38380907262
000078.SZ,2018/4/9,5.8961,4.12727,2018/8/2,1.1351,0.9905,0.9246,4.3562,1.1335,0.648,2.5658,12.5762,5.7552,80.3299,62.2515,47.9316,14.782,90.3229,90.3229,65.8617,-9.3077,65.8617,-9.3077,59.473,38.061,18.4913,7.8814,38380907262
000078.SZ,2017/1/19,5.7556,4.02892,2018/8/17,1.1351,0.9905,0.9246,4.3562,1.1335,0.648,2.5658,12.5762,5.7552,80.3299,62.2515,47.9316,14.782,90.3229,90.3229,65.8617,-9.3077,65.8617,-9.3077,59.473,38.061,18.4913,7.8814,38380907262
000078.SZ,2016/6/23,7.0422,4.92954,2018/6/19,1.1351,0.9905,0.9246,4.3562,1.1335,0.648,2.5658,12.5762,5.7552,80.3299,62.2515,47.9316,14.782,90.3229,90.3229,65.8617,-9.3077,65.8617,-9.3077,59.473,38.061,18.4913,7.8814,38380907262
000078.SZ,2017/6/14,6.0011,4.20077,2018/7/11,1.1351,0.9905,0.9246,4.3562,1.1335,0.648,2.5658,12.5762,5.7552,80.3299,62.2515,47.9316,14.782,90.3229,90.3229,65.8617,-9.3077,65.8617,-9.3077,59.473,38.061,18.4913,7.8814,38380907262
000078.SZ,2016/12/28,6.1877,4.33139,2018/7/11,1.1351,0.9905,0.9246,4.3562,1.1335,0.648,2.5658,12.5762,5.7552,80.3299,62.2515,47.9316,14.782,90.3229,90.3229,65.8617,-9.3077,65.8617,-9.3077,59.473,38.061,18.4913,7.8814,38380907262
000078.SZ,2016/9/30,6.6887,4.68209,2018/6/19,1.1351,0.9905,0.9246,4.3562,1.1335,0.648,2.5658,12.5762,5.7552,80.3299,62.2515,47.9316,14.782,90.3229,90.3229,65.8617,-9.3077,65.8617,-9.3077,59.473,38.061,18.4913,7.8814,38380907262
000078.SZ,2016/8/8,6.561,4.5927,2018/7/5,1.1351,0.9905,0.9246,4.3562,1.1335,0.648,2.5658,12.5762,5.7552,80.3299,62.2515,47.9316,14.782,90.3229,90.3229,65.8617,-9.3077,65.8617,-9.3077,59.473,38.061,18.4913,7.8814,38380907262
000078.SZ,2016/7/1,7.2092,5.04644,2018/6/19,1.1351,0.9905,0.9246,4.3562,1.1335,0.648,2.5658,12.5762,5.7552,80.3299,62.2515,47.9316,14.782,90.3229,90.3229,65.8617,-9.3077,65.8617,-9.3077,59.473,38.061,18.4913,7.8814,38380907262
000100.SZ,2017/12/25,3.6146,2.53022,2018/10/11,1.0118,0.8103,0.5414,4.7673,5.4968,1.0452,3.4971,17.7883,8.3492,68.5205,-14.7275,-10.4576,13.8512,-0.0309,0.0273,-1.0408,10.4464,-1.0879,10.4838,-19.2695,61.0322,-14.243,28.738,82237144880
000100.SZ,2017/3/15,3.247,2.2729,2018/10/18,1.0118,0.8103,0.5414,4.7673,5.4968,1.0452,3.4971,17.7883,8.3492,68.5205,-14.7275,-10.4576,13.8512,-0.0309,0.0273,-1.0408,10.4464,-1.0879,10.4838,-19.2695,61.0322,-14.243,28.738,82237144880
000100.SZ,2016/3/30,3.4086,2.38602,2018/10/15,1.0118,0.8103,0.5414,4.7673,5.4968,1.0452,3.4971,17.7883,8.3492,68.5205,-14.7275,-10.4576,13.8512,-0.0309,0.0273,-1.0408,10.4464,-1.0879,10.4838,-19.2695,61.0322,-14.243,28.738,82237144880
000150.SZ,2018/1/15,14.4544,10.11808,2018/10/19,0.8094,0.7725,0.4773,6.5211,1.6164,0.5136,14.0027,36.3248,8.723,69.9563,28.5308,45.1443,13.2636,20.7125,20.7125,8.3265,-10.8573,8.3265,-10.8573,-11.7138,-11.2851,-14.3662,-44.5543,2204000845
000150.SZ,2018/10/22,8.8701,6.20907,2019/5/17,0.62,0.5788,0.4451,4.4098,0.8577,0.3427,1.7097,23.5533,0.2688,68.3224,-89.9583,-91.5022,-3.4509,-18.6743,-18.6743,-28.3014,-19.5476,-28.3014,-19.5476,-175.0074,-171.2279,-147.0325,-170.5201,938419889.7
000150.SZ,2018/10/23,8.1773,5.72411,2019/6/4,0.62,0.5788,0.4451,4.4098,0.8577,0.3427,1.7097,23.5533,0.2688,68.3224,-89.9583,-91.5022,-3.4509,-18.6743,-18.6743,-28.3014,-19.5476,-28.3014,-19.5476,-175.0074,-171.2279,-147.0325,-170.5201,938419889.7
000150.SZ,2018/10/19,9.5628,6.69396,2019/5/17,0.62,0.5788,0.4451,4.4098,0.8577,0.3427,1.7097,23.5533,0.2688,68.3224,-89.9583,-91.5022,-3.4509,-18.6743,-18.6743,-28.3014,-19.5476,-28.3014,-19.5476,-175.0074,-171.2279,-147.0325,-170.5201,938419889.7
000150.SZ,2018/10/11,10.5341,7.37387,2018/10/25,0.8094,0.7725,0.4773,6.5211,1.6164,0.5136,14.0027,36.3248,8.723,69.9563,28.5308,45.1443,13.2636,20.7125,20.7125,8.3265,-10.8573,8.3265,-10.8573,-11.7138,-11.2851,-14.3662,-44.5543,2204000845
000150.SZ,2016/11/8,15.6499,10.95493,2018/10/18,0.8094,0.7725,0.4773,6.5211,1.6164,0.5136,14.0027,36.3248,8.723,69.9563,28.5308,45.1443,13.2636,20.7125,20.7125,8.3265,-10.8573,8.3265,-10.8573,-11.7138,-11.2851,-14.3662,-44.5543,2204000845
000150.SZ,2017/11/28,14.0529,9.83703,2018/10/19,0.8094,0.7725,0.4773,6.5211,1.6164,0.5136,14.0027,36.3248,8.723,69.9563,28.5308,45.1443,13.2636,20.7125,20.7125,8.3265,-10.8573,8.3265,-10.8573,-11.7138,-11.2851,-14.3662,-44.5543,2204000845
000150.SZ,2017/7/5,12.33,8.631,2018/10/23,0.8094,0.7725,0.4773,6.5211,1.6164,0.5136,14.0027,36.3248,8.723,69.9563,28.5308,45.1443,13.2636,20.7125,20.7125,8.3265,-10.8573,8.3265,-10.8573,-11.7138,-11.2851,-14.3662,-44.5543,2204000845
000150.SZ,2017/6/14,12.7559,8.92913,2018/10/23,0.8094,0.7725,0.4773,6.5211,1.6164,0.5136,14.0027,36.3248,8.723,69.9563,28.5308,45.1443,13.2636,20.7125,20.7125,8.3265,-10.8573,8.3265,-10.8573,-11.7138,-11.2851,-14.3662,-44.5543,2204000845
000150.SZ,2016/11/23,16.4163,11.49141,2018/9/6,0.8094,0.7725,0.4773,6.5211,1.6164,0.5136,14.0027,36.3248,8.723,69.9563,28.5308,45.1443,13.2636,20.7125,20.7125,8.3265,-10.8573,8.3265,-10.8573,-11.7138,-11.2851,-14.3662,-44.5543,2204000845
000150.SZ,2016/9/5,16.0331,11.22317,2018/10/16,0.8094,0.7725,0.4773,6.5211,1.6164,0.5136,14.0027,36.3248,8.723,69.9563,28.5308,45.1443,13.2636,20.7125,20.7125,8.3265,-10.8573,8.3265,-10.8573,-11.7138,-11.2851,-14.3662,-44.5543,2204000845
