,ts_code,start_date,is_release,release_date
1434,000403.SZ,2019-02-15,0.0,
1435,000403.SZ,2017-07-17,0.0,
1436,000403.SZ,2017-12-28,0.0,
1450,000407.SZ,2019-07-15,0.0,
1451,000407.SZ,2019-01-16,1.0,20190627
1452,000407.SZ,2019-01-30,1.0,20190625
1453,000407.SZ,2019-03-21,1.0,20190625
1454,000407.SZ,2019-01-16,0.0,
1455,000407.SZ,2018-10-18,1.0,20190424
1456,000407.SZ,2016-04-25,1.0,20190424
1457,000407.SZ,2019-01-30,0.0,
1458,000407.SZ,2019-03-21,0.0,
1460,000407.SZ,2019-01-23,0.0,
1461,000407.SZ,2018-06-15,0.0,
1463,000407.SZ,2018-06-26,0.0,
1464,000407.SZ,2018-05-25,1.0,20180622
1465,000407.SZ,2016-04-26,1.0,20180208
1466,000407.SZ,2016-07-28,1.0,20180126
1467,000407.SZ,2018-01-30,0.0,
1468,000407.SZ,2018-01-16,0.0,
1469,000407.SZ,2018-01-23,0.0,
1471,000407.SZ,2017-09-05,0.0,
1472,000407.SZ,2017-07-14,1.0,20170904
1474,000407.SZ,2017-07-10,0.0,
1475,000407.SZ,2017-06-12,0.0,
1476,000407.SZ,2017-01-19,1.0,20170414
1477,000407.SZ,2016-06-29,1.0,20170414
1480,000407.SZ,2016-06-17,1.0,20170118
1481,000407.SZ,2016-11-08,1.0,20170118
1486,000407.SZ,2016-04-25,0.0,
1491,000408.SZ,2019-06-10,0.0,
1492,000408.SZ,2016-08-01,1.0,20190610
1493,000408.SZ,2019-05-07,0.0,
1494,000408.SZ,2019-05-08,0.0,
1495,000408.SZ,2016-12-21,1.0,20180319
1496,000408.SZ,2016-12-21,1.0,20180322
1497,000408.SZ,2018-03-20,0.0,
1500,000408.SZ,2018-03-23,0.0,
1501,000408.SZ,2018-02-06,0.0,
1503,000408.SZ,2018-01-08,0.0,
1504,000408.SZ,2017-12-27,0.0,
1505,000408.SZ,2016-12-15,1.0,20171226
1506,000408.SZ,2016-08-12,1.0,20171215
1507,000408.SZ,2016-07-27,0.0,
1508,000408.SZ,2016-08-12,0.0,
1509,000408.SZ,2016-07-27,1.0,20171215
1510,000408.SZ,2016-12-21,1.0,20171110
1511,000408.SZ,2017-11-10,0.0,
1512,000408.SZ,2016-08-01,0.0,
1513,000408.SZ,2016-08-01,1.0,20171031
1514,000408.SZ,2016-08-15,1.0,20171017
1515,000408.SZ,2016-08-15,0.0,
1516,000408.SZ,2017-08-25,0.0,
1517,000408.SZ,2016-12-21,1.0,20170824
1518,000408.SZ,2017-08-15,0.0,
1519,000408.SZ,2016-07-27,1.0,20170728
1520,000408.SZ,2016-08-26,1.0,20170731
1521,000408.SZ,2016-08-26,0.0,
1522,000408.SZ,2017-08-01,0.0,
1523,000408.SZ,2016-08-12,1.0,20170727
1524,000408.SZ,2016-12-22,0.0,
1525,000408.SZ,2016-12-23,0.0,
1526,000408.SZ,2016-09-27,0.0,
1527,000408.SZ,2016-08-30,0.0,
1548,000410.SZ,2018-01-04,0.0,
1550,000410.SZ,2017-07-04,1.0,20171128
1553,000413.SZ,2019-06-19,1.0,20190819
1554,000413.SZ,2019-07-04,0.0,
1555,000413.SZ,2019-06-19,0.0,
1560,000413.SZ,2016-06-08,1.0,20190614
1561,000413.SZ,2018-01-09,1.0,20190613
1562,000413.SZ,2018-01-09,1.0,20190614
1563,000413.SZ,2016-11-21,1.0,20190614
1564,000413.SZ,2016-12-09,1.0,20180813
1565,000413.SZ,2018-08-13,0.0,
1567,000413.SZ,2016-12-09,0.0,
1568,000413.SZ,2018-01-12,0.0,
1569,000413.SZ,2018-01-09,0.0,
1574,000413.SZ,2016-03-31,1.0,20161207
1577,000413.SZ,2016-06-24,1.0,20161209
1578,000413.SZ,2016-11-21,0.0,
1580,000413.SZ,2016-10-31,0.0,
1585,000413.SZ,2016-06-08,0.0,
1597,000415.SZ,2019-01-29,0.0,
1598,000415.SZ,2018-08-20,0.0,
1599,000415.SZ,2018-08-07,0.0,
1600,000415.SZ,2018-07-31,0.0,
1601,000415.SZ,2018-08-01,0.0,
1607,000415.SZ,2018-07-09,0.0,
1608,000415.SZ,2018-07-11,0.0,
1609,000415.SZ,2018-07-13,0.0,
1610,000415.SZ,2018-07-17,0.0,
1611,000415.SZ,2018-07-19,0.0,
1612,000415.SZ,2018-07-23,0.0,
1613,000415.SZ,2018-07-20,0.0,
1616,000415.SZ,2018-07-24,0.0,
1620,000415.SZ,2018-07-02,0.0,
1621,000415.SZ,2018-07-04,0.0,
1624,000415.SZ,2018-06-26,0.0,
1625,000415.SZ,2018-03-17,0.0,
1626,000415.SZ,2018-05-18,0.0,
1627,000415.SZ,2018-03-12,0.0,
1628,000415.SZ,2018-02-08,0.0,
1629,000415.SZ,2018-02-13,0.0,
1630,000415.SZ,2018-02-09,0.0,
1631,000415.SZ,2018-01-24,0.0,
1632,000415.SZ,2018-01-16,0.0,
1633,000415.SZ,2017-12-13,0.0,
1636,000415.SZ,2017-12-06,0.0,
1641,000415.SZ,2017-12-05,0.0,
1644,000415.SZ,2017-11-27,0.0,
1646,000415.SZ,2017-11-28,0.0,
1647,000415.SZ,2017-11-29,0.0,
1650,000415.SZ,2017-12-01,0.0,
1651,000415.SZ,2016-03-11,1.0,20171202
1656,000415.SZ,2016-04-20,1.0,20171202
1658,000415.SZ,2016-03-21,1.0,20171202
1659,000415.SZ,2017-11-22,0.0,
1662,000415.SZ,2017-11-30,0.0,
1666,000415.SZ,2016-10-19,1.0,20171031
1667,000415.SZ,2017-10-30,0.0,
1668,000415.SZ,2017-09-14,0.0,
1669,000415.SZ,2017-09-18,0.0,
1671,000415.SZ,2017-05-25,0.0,
1674,000415.SZ,2017-04-25,0.0,
1675,000415.SZ,2016-04-11,1.0,20170410
1676,000415.SZ,2017-04-19,0.0,
1677,000415.SZ,2017-04-07,0.0,
1678,000415.SZ,2017-03-17,0.0,
1681,000415.SZ,2017-01-19,0.0,
1682,000415.SZ,2016-02-02,1.0,20170109
1683,000415.SZ,2016-12-27,0.0,
1686,000415.SZ,2016-06-24,1.0,20160909
1687,000415.SZ,2016-09-13,0.0,
1689,000415.SZ,2016-07-28,0.0,
1692,000415.SZ,2016-07-15,0.0,
1693,000415.SZ,2016-06-14,0.0,
1705,000415.SZ,2016-03-17,0.0,
1713,000415.SZ,2016-03-10,0.0,
1714,000415.SZ,2016-02-24,0.0,
1716,000415.SZ,2016-02-04,0.0,
1717,000415.SZ,2016-02-01,0.0,
1718,000415.SZ,2016-01-22,0.0,
1772,000416.SZ,2017-11-30,0.0,
1776,000419.SZ,2018-03-22,1.0,20190403
1778,000419.SZ,2019-03-20,0.0,
1779,000419.SZ,2017-04-18,1.0,20180330
1780,000419.SZ,2018-03-22,0.0,
1781,000419.SZ,2016-04-19,1.0,20170502
1787,000420.SZ,2016-11-02,1.0,20190429
1788,000420.SZ,2017-05-16,1.0,20190429
1789,000420.SZ,2017-12-18,1.0,20190429
1790,000420.SZ,2018-02-07,1.0,20190429
1791,000420.SZ,2019-04-03,0.0,
1792,000420.SZ,2018-02-07,0.0,
1793,000420.SZ,2017-12-18,0.0,
1794,000420.SZ,2017-05-16,0.0,
1795,000420.SZ,2016-11-02,0.0,
1800,000425.SZ,2019-01-31,1.0,20190805
1801,000425.SZ,2018-12-26,1.0,20190730
1802,000425.SZ,2019-01-31,0.0,
1803,000425.SZ,2019-02-01,0.0,
1804,000425.SZ,2018-12-26,0.0,
1805,000425.SZ,2018-12-17,0.0,
1806,000425.SZ,2018-08-03,1.0,20180830
1807,000425.SZ,2018-08-30,0.0,
1815,000426.SZ,2017-12-20,1.0,20190313
1816,000426.SZ,2017-12-20,0.0,
1817,000426.SZ,2018-11-22,0.0,
1818,000426.SZ,2016-12-06,1.0,20181121
1819,000426.SZ,2018-09-19,0.0,
1820,000426.SZ,2018-08-22,0.0,
1821,000426.SZ,2017-04-20,1.0,20180821
1822,000426.SZ,2017-04-20,0.0,
1823,000426.SZ,2018-07-25,0.0,
1824,000426.SZ,2017-04-20,1.0,20180724
1825,000426.SZ,2018-07-18,0.0,
1826,000426.SZ,2017-04-20,1.0,20180717
1827,000426.SZ,2018-07-10,0.0,
1828,000426.SZ,2017-04-20,1.0,20180709
1829,000426.SZ,2018-07-03,0.0,
1830,000426.SZ,2017-04-20,1.0,20180702
1831,000426.SZ,2018-06-26,0.0,
1832,000426.SZ,2017-04-20,1.0,20180625
1833,000426.SZ,2017-04-20,1.0,20180504
1834,000426.SZ,2018-05-07,0.0,
1835,000426.SZ,2018-01-05,0.0,
1837,000426.SZ,2017-11-23,0.0,
1838,000426.SZ,2016-01-19,1.0,20171123
1839,000426.SZ,2017-01-17,1.0,20171101
1840,000426.SZ,2017-11-01,0.0,
1841,000426.SZ,2016-05-05,1.0,20171020
1842,000426.SZ,2017-08-17,0.0,
1843,000426.SZ,2017-05-12,1.0,20170728
1845,000426.SZ,2017-04-26,0.0,
1847,000426.SZ,2016-05-27,1.0,20170417
1848,000426.SZ,2017-01-06,1.0,20170418
1849,000426.SZ,2016-09-29,1.0,20170418
1850,000426.SZ,2016-06-23,1.0,20170417
1851,000426.SZ,2016-04-19,1.0,20170417
1852,000426.SZ,2017-03-31,0.0,
1853,000426.SZ,2017-03-22,0.0,
1854,000426.SZ,2017-01-24,0.0,
1855,000426.SZ,2017-01-24,1.0,20170320
1856,000426.SZ,2017-03-02,0.0,
1857,000426.SZ,2017-01-18,0.0,
1858,000426.SZ,2016-12-23,0.0,
1859,000426.SZ,2016-12-06,0.0,
1860,000426.SZ,2016-12-02,0.0,
1861,000426.SZ,2016-09-06,1.0,20161123
1894,000428.SZ,2016-05-18,1.0,20190517
1895,000428.SZ,2017-03-08,1.0,20190315
1896,000428.SZ,2019-03-15,0.0,
1897,000428.SZ,2016-05-18,1.0,20190226
1898,000428.SZ,2016-05-18,0.0,
1899,000428.SZ,2018-12-05,0.0,
1900,000428.SZ,2017-11-13,1.0,20181205
1901,000428.SZ,2016-10-10,1.0,20181102
1903,000428.SZ,2018-11-02,0.0,
1904,000428.SZ,2018-07-04,0.0,
1905,000428.SZ,2017-06-27,0.0,
1906,000428.SZ,2016-10-27,1.0,20180627
1908,000428.SZ,2016-11-30,1.0,20180621
1909,000428.SZ,2016-11-30,0.0,
1910,000428.SZ,2017-11-08,1.0,20180427
1912,000428.SZ,2016-11-30,1.0,20180427
1913,000428.SZ,2016-10-17,1.0,20180427
1914,000428.SZ,2017-07-19,1.0,20180427
1915,000428.SZ,2017-05-11,1.0,20180427
1916,000428.SZ,2016-10-31,1.0,20180417
1917,000428.SZ,2017-11-13,0.0,
1918,000428.SZ,2017-07-19,0.0,
1919,000428.SZ,2016-03-08,1.0,20170308
1920,000428.SZ,2017-03-08,0.0,
1922,000428.SZ,2016-10-27,0.0,
1924,000428.SZ,2016-10-10,0.0,
1957,000429.SZ,2016-07-13,1.0,20190802
1958,000429.SZ,2018-04-03,1.0,20190802
1959,000429.SZ,2018-06-28,1.0,20190802
1960,000429.SZ,2018-04-03,0.0,
1961,000429.SZ,2016-07-13,0.0,
1962,000430.SZ,2017-12-27,1.0,20181210
1964,000430.SZ,2018-09-19,1.0,20181210
1966,000430.SZ,2018-10-17,1.0,20181210
1967,000430.SZ,2018-06-22,1.0,20181210
1969,000430.SZ,2018-10-17,0.0,
1971,000430.SZ,2017-12-27,1.0,20181012
1972,000430.SZ,2016-10-14,1.0,20181012
1973,000430.SZ,2016-12-12,1.0,20181012
1974,000430.SZ,2017-12-27,0.0,
1975,000430.SZ,2018-09-21,0.0,
1976,000430.SZ,2018-09-19,0.0,
1978,000430.SZ,2018-06-22,0.0,
1981,000430.SZ,2018-05-14,0.0,
1985,000430.SZ,2016-12-28,0.0,
1987,000430.SZ,2016-12-12,0.0,
1988,000430.SZ,2016-10-14,0.0,
2011,000488.SZ,2018-08-16,1.0,20190805
2012,000488.SZ,2019-05-27,1.0,20190805
2013,000488.SZ,2019-06-18,1.0,20190719
2014,000488.SZ,2019-07-22,0.0,
2015,000488.SZ,2019-07-23,0.0,
2016,000488.SZ,2019-06-18,0.0,
2017,000488.SZ,2018-05-29,1.0,20190528
2018,000488.SZ,2018-06-28,1.0,20190528
2019,000488.SZ,2018-09-04,1.0,20190528
2020,000488.SZ,2019-05-27,0.0,
2021,000488.SZ,2018-09-03,0.0,
2022,000488.SZ,2018-10-11,0.0,
2023,000488.SZ,2018-07-06,0.0,
2024,000488.SZ,2019-05-22,0.0,
2025,000488.SZ,2018-05-23,0.0,
2026,000488.SZ,2017-12-14,1.0,20190418
2027,000488.SZ,2018-10-11,1.0,20190418
2028,000488.SZ,2019-04-04,0.0,
2029,000488.SZ,2018-04-04,1.0,20190325
2030,000488.SZ,2018-06-25,1.0,20190325
2031,000488.SZ,2019-03-20,0.0,
2032,000488.SZ,2018-06-22,1.0,20190318
2033,000488.SZ,2019-03-13,0.0,
2034,000488.SZ,2018-03-19,1.0,20190318
2035,000488.SZ,2018-06-21,1.0,20181221
2036,000488.SZ,2018-12-19,0.0,
2038,000488.SZ,2017-12-21,1.0,20181221
2039,000488.SZ,2018-06-29,1.0,20181214
2040,000488.SZ,2018-09-05,1.0,20181214
2041,000488.SZ,2018-07-10,1.0,20181214
2043,000488.SZ,2017-12-14,1.0,20181214
2044,000488.SZ,2018-06-22,1.0,20181214
2045,000488.SZ,2017-12-14,0.0,
2046,000488.SZ,2018-12-06,0.0,
2047,000488.SZ,2017-10-27,1.0,20181102
2049,000488.SZ,2018-06-25,1.0,20181011
2051,000488.SZ,2018-08-16,1.0,20181011
2052,000488.SZ,2018-09-03,1.0,20181011
2053,000488.SZ,2018-07-10,1.0,20181011
2054,000488.SZ,2017-10-18,1.0,20181011
2056,000488.SZ,2018-09-04,0.0,
2057,000488.SZ,2018-09-05,0.0,
2058,000488.SZ,2018-07-10,1.0,20180830
2059,000488.SZ,2018-08-16,1.0,20180830
2060,000488.SZ,2018-06-25,1.0,20180830
2061,000488.SZ,2017-09-27,1.0,20180830
2062,000488.SZ,2018-08-16,0.0,
2063,000488.SZ,2017-08-04,1.0,20180806
2064,000488.SZ,2018-07-09,1.0,20180806
2066,000488.SZ,2018-07-10,0.0,
2067,000488.SZ,2018-06-28,0.0,
2068,000488.SZ,2018-06-29,0.0,
2069,000488.SZ,2018-06-21,0.0,
2070,000488.SZ,2018-06-22,0.0,
2072,000488.SZ,2018-06-25,0.0,
2073,000488.SZ,2017-06-02,1.0,20180601
2074,000488.SZ,2018-05-29,0.0,
2075,000488.SZ,2017-05-24,1.0,20180525
2077,000488.SZ,2018-04-04,0.0,
2078,000488.SZ,2018-03-19,0.0,
2079,000488.SZ,2016-12-27,1.0,20171227
2080,000488.SZ,2016-12-28,1.0,20171227
2081,000488.SZ,2017-12-21,0.0,
2084,000488.SZ,2016-12-16,1.0,20171208
2085,000488.SZ,2016-10-31,0.0,
2086,000488.SZ,2017-10-27,0.0,
2087,000488.SZ,2017-10-18,0.0,
2088,000488.SZ,2017-09-27,0.0,
2089,000488.SZ,2016-03-07,1.0,20170906
2090,000488.SZ,2016-08-17,1.0,20170811
2091,000488.SZ,2017-08-04,0.0,
2092,000488.SZ,2016-08-17,1.0,20170721
2093,000488.SZ,2016-05-31,1.0,20170601
2094,000488.SZ,2017-06-02,0.0,
2095,000488.SZ,2017-05-24,0.0,
2097,000488.SZ,2016-01-07,1.0,20161228
2100,000498.SZ,2018-05-11,1.0,20190730
2101,000498.SZ,2019-07-30,0.0,
2102,000498.SZ,2018-05-11,0.0,
2103,000498.SZ,2017-05-11,1.0,20180511
2104,000498.SZ,2017-05-11,0.0,
2105,000498.SZ,2017-05-11,1.0,20180103
2106,000498.SZ,2017-05-11,1.0,20171215
2107,000498.SZ,2016-04-26,1.0,20170511
2115,000502.SZ,2017-04-18,1.0,20171222
2116,000502.SZ,2017-04-26,1.0,20171222
2117,000502.SZ,2017-01-20,1.0,20171222
2133,000503.SZ,2019-06-14,0.0,
2134,000503.SZ,2019-01-21,1.0,20190513
2135,000503.SZ,2017-10-25,1.0,20190508
2137,000503.SZ,2016-08-18,1.0,20190508
2138,000503.SZ,2016-12-07,1.0,20190508
2139,000503.SZ,2019-01-21,1.0,20190425
2141,000503.SZ,2019-01-21,0.0,
2143,000503.SZ,2017-05-09,1.0,20180904
2147,000503.SZ,2018-06-29,1.0,20180904
2149,000503.SZ,2016-12-01,1.0,20180904
2150,000503.SZ,2017-05-02,1.0,20180811
2151,000503.SZ,2018-06-11,0.0,
2152,000503.SZ,2016-11-30,1.0,20180516
2153,000503.SZ,2017-12-22,1.0,20180503
2154,000503.SZ,2017-04-27,1.0,20180427
2155,000503.SZ,2017-04-14,1.0,20180413
2156,000503.SZ,2016-09-06,1.0,20180308
2157,000503.SZ,2017-03-23,1.0,20180321
2158,000503.SZ,2017-03-21,1.0,20180321
2160,000503.SZ,2016-04-28,1.0,20170428
2163,000503.SZ,2016-12-07,0.0,
2165,000503.SZ,2016-11-30,0.0,
2166,000503.SZ,2016-12-01,0.0,
2168,000503.SZ,2016-08-18,0.0,
2180,000504.SZ,2016-01-05,0.0,
2189,000506.SZ,2017-01-18,0.0,
2191,000506.SZ,2017-12-28,1.0,20180604
2192,000506.SZ,2017-12-28,0.0,
2193,000506.SZ,2016-08-15,1.0,20170318
2194,000506.SZ,2016-08-17,1.0,20170318
2195,000506.SZ,2016-08-19,1.0,20170318
2196,000506.SZ,2016-07-26,1.0,20170314
2197,000506.SZ,2016-09-05,1.0,20170307
2198,000506.SZ,2016-06-23,1.0,20170223
2201,000506.SZ,2016-10-27,1.0,20170118
2202,000506.SZ,2016-11-16,1.0,20170118
2203,000506.SZ,2016-11-09,1.0,20170118
2205,000506.SZ,2016-06-17,1.0,20161222
2210,000506.SZ,2016-07-19,0.0,
2211,000506.SZ,2016-06-21,1.0,20160728
2290,000509.SZ,2019-05-15,0.0,
2291,000509.SZ,2018-05-11,1.0,20190318
2292,000509.SZ,2018-05-11,0.0,
2293,000509.SZ,2017-11-01,0.0,
2294,000509.SZ,2016-11-24,1.0,20171030
2295,000509.SZ,2017-04-21,1.0,20171030
2296,000509.SZ,2016-11-24,1.0,20170928
2297,000509.SZ,2017-09-29,0.0,
2298,000509.SZ,2016-09-14,1.0,20161121
2300,000509.SZ,2016-09-08,1.0,20161121
2301,000509.SZ,2016-06-22,1.0,20160906
2302,000509.SZ,2016-06-29,1.0,20160831
2303,000509.SZ,2016-07-21,1.0,20160913
2304,000509.SZ,2016-06-24,1.0,20160906
2305,000509.SZ,2016-06-20,1.0,20160906
2307,000509.SZ,2016-05-20,1.0,20160719
2321,000510.SZ,2019-07-25,0.0,
2322,000510.SZ,2017-11-23,0.0,
2323,000510.SZ,2017-11-24,0.0,
2324,000510.SZ,2018-12-27,1.0,20190617
2326,000510.SZ,2019-04-25,0.0,
2327,000510.SZ,2017-11-23,1.0,20190424
2328,000510.SZ,2018-12-27,0.0,
2331,000510.SZ,2018-06-13,1.0,20181016
2332,000510.SZ,2017-09-11,1.0,20181016
2333,000510.SZ,2017-10-16,1.0,20181016
2334,000510.SZ,2017-10-16,0.0,
2335,000510.SZ,2017-10-16,1.0,20181008
2336,000510.SZ,2017-09-11,1.0,20180911
2337,000510.SZ,2018-06-13,1.0,20180911
2338,000510.SZ,2017-09-11,0.0,
2339,000510.SZ,2018-06-13,0.0,
2342,000510.SZ,2016-11-08,1.0,20171108
2355,000516.SZ,2017-08-30,1.0,20190828
2356,000516.SZ,2019-03-19,0.0,
2358,000516.SZ,2017-10-26,1.0,20181011
2361,000516.SZ,2017-10-26,0.0,
2362,000516.SZ,2017-08-30,0.0,
2385,000517.SZ,2018-07-31,1.0,20190724
2386,000517.SZ,2019-07-22,0.0,
2387,000517.SZ,2019-07-11,0.0,
2389,000517.SZ,2018-01-24,0.0,
2390,000517.SZ,2018-01-24,1.0,20190625
2391,000517.SZ,2019-01-18,1.0,20190620
2392,000517.SZ,2019-06-13,0.0,
2393,000517.SZ,2019-06-12,0.0,
2394,000517.SZ,2019-01-17,1.0,20190613
2395,000517.SZ,2018-06-08,1.0,20190605
2397,000517.SZ,2019-05-14,0.0,
2398,000517.SZ,2017-09-27,1.0,20190320
2399,000517.SZ,2018-07-10,1.0,20190320
2400,000517.SZ,2019-03-18,0.0,
2401,000517.SZ,2018-06-28,1.0,20190320
2402,000517.SZ,2016-01-05,1.0,20190128
2403,000517.SZ,2019-01-23,0.0,
2404,000517.SZ,2019-01-17,0.0,
2405,000517.SZ,2019-01-18,0.0,
2406,000517.SZ,2018-06-21,1.0,20180914
2407,000517.SZ,2017-09-21,1.0,20180914
2408,000517.SZ,2018-08-08,1.0,20180914
2409,000517.SZ,2018-09-13,0.0,
2410,000517.SZ,2017-06-15,1.0,20180910
2411,000517.SZ,2018-08-29,0.0,
2412,000517.SZ,2017-08-24,1.0,20180813
2413,000517.SZ,2018-07-31,0.0,
2414,000517.SZ,2018-07-16,0.0,
2415,000517.SZ,2018-07-10,0.0,
2416,000517.SZ,2018-06-29,0.0,
2417,000517.SZ,2018-06-28,0.0,
2418,000517.SZ,2017-08-11,1.0,20180614
2419,000517.SZ,2018-06-08,0.0,
2421,000517.SZ,2018-06-07,0.0,
2422,000517.SZ,2018-03-22,0.0,
2424,000517.SZ,2018-01-11,0.0,
2427,000517.SZ,2017-09-27,0.0,
2428,000517.SZ,2017-09-21,0.0,
2430,000517.SZ,2017-08-24,0.0,
2433,000517.SZ,2016-08-01,1.0,20170801
2434,000517.SZ,2017-08-11,0.0,
2437,000517.SZ,2016-01-14,1.0,20170703
2439,000517.SZ,2017-06-15,0.0,
2443,000517.SZ,2016-01-05,1.0,20160311
2468,000518.SZ,2019-03-21,0.0,
2469,000518.SZ,2017-12-22,1.0,20190321
2470,000518.SZ,2017-12-22,0.0,
2471,000518.SZ,2018-01-02,0.0,
2472,000518.SZ,2017-08-01,0.0,
2480,000519.SZ,2018-01-29,0.0,
2481,000519.SZ,2016-10-27,1.0,20170210
2495,000520.SZ,2016-07-19,0.0,
2496,000520.SZ,2016-03-29,0.0,
2508,000525.SZ,2016-02-04,0.0,
2524,000532.SZ,2017-01-03,0.0,
2533,000533.SZ,2016-10-31,1.0,20180124
2534,000533.SZ,2016-10-31,1.0,20171031
2535,000533.SZ,2016-08-18,1.0,20170804
2536,000533.SZ,2016-01-25,1.0,20160812
2537,000533.SZ,2016-01-18,1.0,20160711
2540,000533.SZ,2016-03-17,1.0,20160629
2541,000533.SZ,2016-04-08,1.0,20160629
2542,000533.SZ,2016-05-12,1.0,20160607
2570,000534.SZ,2018-08-14,1.0,20190821
2571,000534.SZ,2018-11-23,1.0,20190403
2572,000534.SZ,2018-11-29,1.0,20190403
2573,000534.SZ,2019-01-30,0.0,
2574,000534.SZ,2019-01-31,0.0,
2575,000534.SZ,2018-12-12,0.0,
2576,000534.SZ,2017-12-14,0.0,
2577,000534.SZ,2018-11-29,0.0,
2578,000534.SZ,2017-12-19,1.0,20181127
2579,000534.SZ,2018-11-23,0.0,
2580,000534.SZ,2018-08-14,0.0,
2581,000534.SZ,2018-05-02,1.0,20180810
2583,000534.SZ,2016-06-27,1.0,20180710
2585,000534.SZ,2018-06-25,0.0,
2586,000534.SZ,2016-06-27,1.0,20180620
2587,000534.SZ,2018-02-26,1.0,20180620
2588,000534.SZ,2017-06-09,1.0,20180620
2589,000534.SZ,2018-06-12,0.0,
2590,000534.SZ,2016-06-27,1.0,20180601
2591,000534.SZ,2017-08-01,1.0,20180503
2592,000534.SZ,2018-05-02,0.0,
2593,000534.SZ,2018-02-26,0.0,
2594,000534.SZ,2017-07-18,1.0,20180212
2595,000534.SZ,2017-01-24,1.0,20180123
2596,000534.SZ,2018-01-22,0.0,
2598,000534.SZ,2017-05-10,1.0,20180123
2599,000534.SZ,2017-04-26,1.0,20180123
2600,000534.SZ,2017-07-19,1.0,20180123
2601,000534.SZ,2017-01-24,1.0,20180111
2602,000534.SZ,2017-12-19,0.0,
2604,000534.SZ,2017-04-19,1.0,20171205
2605,000534.SZ,2016-12-05,1.0,20171205
2606,000534.SZ,2017-04-26,1.0,20171205
2607,000534.SZ,2016-11-07,1.0,20171107
2608,000534.SZ,2017-01-13,1.0,20171107
2609,000534.SZ,2017-04-26,1.0,20171107
2610,000534.SZ,2017-04-19,1.0,20171107
2611,000534.SZ,2017-07-19,1.0,20171107
2612,000534.SZ,2017-05-10,1.0,20170913
2613,000534.SZ,2017-04-26,1.0,20170913
2614,000534.SZ,2017-08-01,0.0,
2615,000534.SZ,2017-07-19,0.0,
2616,000534.SZ,2017-04-26,1.0,20170711
2617,000534.SZ,2016-07-28,1.0,20170711
2618,000534.SZ,2017-07-03,0.0,
2619,000534.SZ,2017-05-19,1.0,20170629
2620,000534.SZ,2016-07-14,1.0,20170629
2621,000534.SZ,2017-04-27,1.0,20170629
2622,000534.SZ,2017-06-26,0.0,
2623,000534.SZ,2017-06-09,0.0,
2624,000534.SZ,2016-06-01,1.0,20170515
2625,000534.SZ,2016-06-13,1.0,20170515
2626,000534.SZ,2016-07-21,1.0,20170509
2627,000534.SZ,2016-05-03,1.0,20170426
2639,000534.SZ,2016-06-27,0.0,
2645,000534.SZ,2016-05-10,0.0,
2649,000534.SZ,2016-04-18,0.0,
2650,000534.SZ,2016-02-23,0.0,
2672,000536.SZ,2016-12-26,1.0,20190213
2673,000536.SZ,2016-10-12,1.0,20180601
2674,000536.SZ,2018-06-01,0.0,
2675,000536.SZ,2017-05-26,0.0,
2676,000536.SZ,2017-05-22,0.0,
2677,000536.SZ,2017-04-24,0.0,
2678,000536.SZ,2016-09-05,1.0,20170329
2679,000536.SZ,2017-03-31,0.0,
2680,000536.SZ,2017-03-21,0.0,
2681,000536.SZ,2016-10-28,1.0,20170317
2682,000536.SZ,2016-09-05,1.0,20170317
2683,000536.SZ,2017-02-09,0.0,
2686,000536.SZ,2017-01-24,1.0,20170207
2689,000536.SZ,2016-12-23,0.0,
2690,000536.SZ,2016-12-26,0.0,
2695,000536.SZ,2016-11-10,0.0,
2696,000536.SZ,2016-03-29,1.0,20161017
2697,000536.SZ,2016-10-12,0.0,
2701,000536.SZ,2016-03-29,1.0,20160905
2725,000538.SZ,2019-07-18,0.0,
2726,000538.SZ,2019-07-09,0.0,
2727,000538.SZ,2019-07-04,0.0,
2729,000540.SZ,2019-07-17,0.0,
2730,000540.SZ,2017-05-25,1.0,20190225
2731,000540.SZ,2017-11-29,1.0,20190301
2733,000540.SZ,2017-11-29,0.0,
2735,000540.SZ,2019-03-20,0.0,
2736,000540.SZ,2017-05-25,1.0,20181123
2737,000540.SZ,2017-11-29,1.0,20181129
2739,000540.SZ,2017-05-25,0.0,
2742,000540.SZ,2017-03-14,1.0,20181115
2743,000540.SZ,2019-01-07,0.0,
2744,000540.SZ,2017-10-17,1.0,20181017
2745,000540.SZ,2017-10-19,1.0,20181018
2746,000540.SZ,2017-10-24,1.0,20181018
2747,000540.SZ,2017-10-17,0.0,
2748,000540.SZ,2017-10-19,0.0,
2749,000540.SZ,2018-10-17,0.0,
2750,000540.SZ,2018-10-18,0.0,
2752,000540.SZ,2017-08-24,1.0,20180824
2753,000540.SZ,2017-08-29,1.0,20180829
2754,000540.SZ,2018-10-12,0.0,
2756,000540.SZ,2017-05-25,1.0,20180824
2757,000540.SZ,2017-08-18,1.0,20180816
2758,000540.SZ,2018-08-06,0.0,
2759,000540.SZ,2018-06-13,0.0,
2760,000540.SZ,2018-07-05,0.0,
2762,000540.SZ,2016-05-26,1.0,20180605
2763,000540.SZ,2016-05-11,1.0,20180605
2764,000540.SZ,2016-05-26,0.0,
2765,000540.SZ,2018-06-06,0.0,
2766,000540.SZ,2016-05-26,1.0,20180529
2767,000540.SZ,2016-05-16,1.0,20180517
