ts_code,start_date,release_date,pledge_price,forcast_close_line,is_reach_close_line,close_date
300469.SZ,2017-12-28,,12.8129,8.96903,False,
300469.SZ,2017-07-17,2019-02-11,15.0371,10.52597,True,2018-02-07
300469.SZ,2019-01-09,,10.8872,7.62104,False,
300469.SZ,2018-01-09,2019-01-09,12.7966,8.957619999999999,False,
300469.SZ,2018-01-09,,12.7966,8.957619999999999,False,
300469.SZ,2018-02-07,,9.9943,6.99601,False,
300469.SZ,2016-12-07,2018-12-07,28.5541,19.987869999999997,True,2017-06-15
300469.SZ,2017-07-17,,15.0371,10.52597,True,2018-02-07
300469.SZ,2017-06-30,,17.6304,12.341280000000001,True,2018-02-01
300469.SZ,2016-12-07,,28.5541,19.987869999999997,True,2017-06-15
300469.SZ,2018-11-14,,11.0227,7.71589,False,
300469.SZ,2018-09-21,,10.8401,7.588069999999999,False,
300469.SZ,2016-03-25,,39.216,27.4512,True,2016-12-12
300469.SZ,2018-02-09,,9.5697,6.698789999999999,False,
300469.SZ,2018-10-19,,9.4851,6.639569999999999,False,
300469.SZ,2016-03-25,2018-10-19,39.216,27.4512,True,2016-12-12
300469.SZ,2018-02-09,2018-09-24,9.5697,6.698789999999999,False,
300470.SZ,2018-06-29,2019-06-24,25.1166,17.581619999999997,False,
300470.SZ,2018-06-29,2019-05-06,25.1166,17.581619999999997,False,
300470.SZ,2018-06-29,,25.1166,17.581619999999997,False,
300470.SZ,2019-04-26,,26.6414,18.648979999999998,False,
300470.SZ,2018-06-29,2019-01-07,25.1166,17.581619999999997,False,
300470.SZ,2019-01-04,,20.4452,14.311639999999999,False,
300470.SZ,2017-04-12,,22.2317,15.56219,False,
300471.SZ,2019-04-09,,13.45,9.415,True,2019-07-17
300471.SZ,2019-03-08,,6.8,4.76,False,
300471.SZ,2018-02-01,2019-01-14,8.0946,5.666219999999999,True,2018-10-16
300471.SZ,2017-05-08,2019-01-14,14.7359,10.31513,True,2018-01-26
300471.SZ,2018-06-22,2019-01-14,6.38,4.465999999999999,False,
300471.SZ,2018-12-03,,6.47,4.529,False,
300471.SZ,2018-01-29,2018-11-28,9.7495,6.824649999999999,True,2018-06-21
300471.SZ,2018-02-01,2018-11-28,8.0946,5.666219999999999,True,2018-10-16
300471.SZ,2018-01-09,2018-11-28,11.0952,7.76664,True,2018-04-23
300471.SZ,2017-06-27,2018-11-28,15.1725,10.62075,True,2018-01-15
300471.SZ,2016-09-28,2018-11-28,17.2064,12.044479999999998,True,2018-01-08
300471.SZ,2017-02-20,2018-11-28,17.2657,12.085989999999999,True,2018-01-08
300471.SZ,2018-06-27,2018-11-28,6.8386,4.787019999999999,False,
300471.SZ,2018-01-30,2018-11-28,9.7195,6.803649999999999,True,2018-06-21
300471.SZ,2017-12-20,2018-11-28,12.4809,8.73663,True,2018-02-01
300471.SZ,2018-10-17,2018-11-28,5.25,3.675,False,
300471.SZ,2018-06-20,2018-11-28,6.5894,4.61258,False,
300471.SZ,2018-10-15,2018-11-28,5.68,3.9759999999999995,False,
300471.SZ,2018-11-07,,5.53,3.871,False,
300471.SZ,2018-10-17,,5.25,3.675,False,
300471.SZ,2018-10-15,,5.68,3.9759999999999995,False,
300471.SZ,2018-01-30,,9.7195,6.803649999999999,True,2018-06-21
300471.SZ,2018-06-20,,6.5894,4.61258,False,
300471.SZ,2018-06-27,,6.8386,4.787019999999999,False,
300471.SZ,2018-06-20,2018-06-27,6.5894,4.61258,False,
300471.SZ,2017-06-27,,15.1725,10.62075,True,2018-01-15
300471.SZ,2017-06-27,2018-06-27,15.1725,10.62075,True,2018-01-15
300471.SZ,2018-01-30,2018-06-27,9.7195,6.803649999999999,True,2018-06-21
300471.SZ,2018-06-22,,6.38,4.465999999999999,False,
300471.SZ,2018-02-02,2018-02-12,8.0348,5.62436,False,
300471.SZ,2018-01-30,2018-02-12,9.7195,6.803649999999999,False,
300471.SZ,2018-02-01,2018-02-12,8.0946,5.666219999999999,False,
300471.SZ,2018-01-17,2018-02-12,10.198,7.138599999999999,False,
300471.SZ,2018-01-16,2018-02-12,10.3576,7.250319999999999,False,
300471.SZ,2017-12-14,2018-02-12,12.2716,8.590119999999999,True,2018-02-01
300471.SZ,2017-12-13,2018-02-12,12.0921,8.46447,True,2018-02-01
300471.SZ,2018-02-01,,8.0946,5.666219999999999,True,2018-10-16
300471.SZ,2018-01-29,,9.7495,6.824649999999999,True,2018-06-21
300471.SZ,2018-01-09,,11.0952,7.76664,True,2018-04-23
300471.SZ,2017-12-20,,12.4809,8.73663,True,2018-02-01
300471.SZ,2017-02-20,,17.2657,12.085989999999999,True,2018-01-08
300471.SZ,2016-09-28,,17.2064,12.044479999999998,True,2018-01-08
300471.SZ,2016-03-03,2016-09-08,18.9733,13.281309999999998,False,
300472.SZ,2016-11-01,2019-07-03,21.7817,15.24719,True,2017-07-17
300472.SZ,2017-11-01,2019-07-03,15.692,10.984399999999999,True,2018-08-08
300472.SZ,2018-10-08,2019-07-03,8.2824,5.797680000000001,False,
300472.SZ,2019-05-10,2019-07-03,12.921,9.044699999999999,False,
300472.SZ,2018-05-16,2019-05-24,17.1389,11.997229999999998,True,2018-06-19
300472.SZ,2019-05-10,,12.921,9.044699999999999,False,
300472.SZ,2019-01-16,2019-05-15,8.699,6.0893,False,
300472.SZ,2018-02-13,2019-04-12,13.6614,9.56298,True,2018-09-14
300472.SZ,2018-09-17,2019-03-06,9.1156,6.38092,False,
300472.SZ,2018-02-13,2019-01-25,13.6614,9.56298,True,2018-09-14
300472.SZ,2018-02-13,,13.6614,9.56298,True,2018-09-14
300472.SZ,2019-01-16,,8.699,6.0893,False,
300472.SZ,2018-10-08,,8.2824,5.797680000000001,False,
300472.SZ,2018-09-17,,9.1156,6.38092,False,
300472.SZ,2018-08-06,,11.1489,7.804229999999999,True,2018-10-11
300472.SZ,2018-06-19,,11.4383,8.00681,True,2018-10-11
300472.SZ,2018-05-16,,17.1389,11.997229999999998,True,2018-06-19
300472.SZ,2017-12-22,,16.9091,11.836369999999999,True,2018-06-19
300472.SZ,2017-12-07,,15.0276,10.519319999999999,True,2018-08-20
300472.SZ,2017-12-05,,14.890999999999998,10.423699999999998,True,2018-08-22
300472.SZ,2017-11-06,,15.9715,11.18005,True,2018-08-08
300472.SZ,2017-11-02,,15.5865,10.910549999999999,True,2018-08-08
300472.SZ,2017-11-01,,15.692,10.984399999999999,True,2018-08-08
300472.SZ,2017-07-18,,13.8291,9.68037,True,2018-09-03
300472.SZ,2017-06-30,,16.5303,11.571209999999999,True,2018-06-19
300472.SZ,2016-12-22,,21.7817,15.24719,True,2017-07-17
300472.SZ,2016-12-05,,22.998,16.0986,True,2017-07-11
300472.SZ,2016-11-01,,21.7817,15.24719,True,2017-07-17
300473.SZ,2018-07-09,,32.9208,23.044559999999997,False,
300473.SZ,2017-04-13,,59.1507,41.40549,True,2017-07-17
300473.SZ,2017-04-13,2019-06-28,59.1507,41.40549,True,2017-07-17
300473.SZ,2019-06-12,,27.3603,19.152209999999997,False,
300473.SZ,2019-06-11,,27.1822,19.02754,False,
300473.SZ,2017-12-04,2019-06-04,39.7217,27.805189999999996,True,2019-06-03
300473.SZ,2017-12-04,,39.7217,27.805189999999996,True,2019-06-03
300473.SZ,2019-06-03,,27.113000000000003,18.979100000000003,False,
300473.SZ,2017-05-16,2019-05-27,45.426,31.798199999999998,True,2018-09-17
300473.SZ,2019-05-14,,30.3784,21.264879999999998,False,
300473.SZ,2017-05-11,2019-05-10,47.5859,33.31013,True,2018-07-04
300473.SZ,2017-06-02,2019-05-10,41.6583,29.160809999999994,False,
300473.SZ,2017-12-13,2019-05-10,38.4856,26.939919999999997,False,
300473.SZ,2018-07-09,2019-05-10,32.9208,23.044559999999997,False,
300473.SZ,2018-10-23,2019-05-10,31.5757,22.10299,False,
300473.SZ,2019-05-13,,30.3784,21.264879999999998,False,
300473.SZ,2017-12-07,,37.7459,26.42213,False,
300473.SZ,2018-07-05,2019-01-23,32.1752,22.522639999999996,False,
300473.SZ,2018-10-23,,31.5757,22.10299,False,
300473.SZ,2018-07-05,,32.1752,22.522639999999996,False,
300473.SZ,2017-12-13,,38.4856,26.939919999999997,True,2019-06-04
300473.SZ,2017-06-02,,41.6583,29.160809999999994,True,2019-05-23
300473.SZ,2016-08-29,2017-05-25,60.7779,42.54453,False,
300473.SZ,2017-05-16,,45.426,31.798199999999998,True,2018-09-17
300473.SZ,2017-05-11,,47.5859,33.31013,True,2018-07-04
300473.SZ,2016-10-11,2017-05-08,71.9649,50.375429999999994,True,2017-04-24
300473.SZ,2017-03-03,,60.681000000000004,42.4767,True,2017-06-01
300474.SZ,2017-08-10,,33.8068,23.66476,False,
300474.SZ,2016-08-08,2019-08-07,57.3885,40.171949999999995,True,2017-04-18
300474.SZ,2017-07-26,,33.2609,23.282629999999997,False,
300474.SZ,2019-07-24,,39.21,27.447,False,
300474.SZ,2016-07-18,2019-07-18,68.3845,47.86915,True,2017-01-13
300474.SZ,2017-07-26,2019-06-04,33.2609,23.282629999999997,False,
300474.SZ,2017-03-14,2019-05-29,50.4522,35.316539999999996,True,2017-04-24
300474.SZ,2018-03-14,2019-04-12,52.7152,36.90064,True,2018-10-11
300474.SZ,2019-04-10,,45.2573,31.68011,False,
300474.SZ,2016-06-14,2019-03-12,61.6947,43.18628999999999,True,2017-01-18
300474.SZ,2017-03-15,2018-03-28,50.0254,35.017779999999995,True,2017-04-24
300474.SZ,2018-03-14,,52.7152,36.90064,True,2018-10-11
300474.SZ,2017-08-24,,35.3652,24.75564,False,
300474.SZ,2017-05-24,,26.9581,18.87067,False,
300474.SZ,2016-06-14,2017-03-29,61.6947,43.18628999999999,True,2017-01-18
300474.SZ,2017-03-14,,50.4522,35.316539999999996,True,2017-04-24
300474.SZ,2017-01-19,,42.0848,29.45936,True,2017-05-23
300474.SZ,2016-12-19,,52.3281,36.62967,True,2017-04-24
300474.SZ,2016-08-08,,57.3885,40.171949999999995,True,2017-04-18
300474.SZ,2016-07-18,,68.3845,47.86915,True,2017-01-13
300474.SZ,2016-06-14,,61.6947,43.18628999999999,True,2017-01-18
300476.SZ,2019-04-15,2019-06-03,13.237,9.2659,False,
300476.SZ,2019-06-03,,10.68,7.475999999999999,False,
300476.SZ,2019-04-15,,13.237,9.2659,False,
300476.SZ,2018-09-10,,14.4779,10.13453,False,
300476.SZ,2018-09-10,2019-03-08,14.4779,10.13453,False,
300476.SZ,2016-07-26,2018-11-30,13.1045,9.17315,False,
300476.SZ,2018-09-10,2018-09-14,14.4779,10.13453,False,
300476.SZ,2018-06-22,,13.0991,9.169369999999999,False,
300476.SZ,2017-03-23,,12.6386,8.847019999999999,False,
300476.SZ,2017-03-28,,12.7082,8.89574,False,
300476.SZ,2016-04-12,2017-03-24,11.6596,8.161719999999999,False,
300476.SZ,2016-08-31,2017-02-14,13.9292,9.75044,False,
300476.SZ,2017-02-13,,11.8995,8.329649999999999,False,
300476.SZ,2016-07-26,,13.1045,9.17315,False,
300476.SZ,2016-06-22,,12.8581,9.00067,False,
300477.SZ,2019-05-20,,8.2103,5.74721,False,
300477.SZ,2018-12-03,,10.6744,7.47208,False,
300477.SZ,2017-12-01,,12.0305,8.421349999999999,True,2019-05-09
300477.SZ,2019-07-26,,8.37,5.858999999999999,False,
300477.SZ,2019-07-10,,8.4896,5.94272,False,
300477.SZ,2018-06-26,2019-07-11,9.6079,6.72553,False,
300477.SZ,2017-09-11,2019-07-11,13.4985,9.44895,True,2018-06-21
300477.SZ,2018-09-03,2019-06-27,10.3252,7.22764,False,
300477.SZ,2019-01-30,2019-06-27,7.7813,5.44691,False,
300477.SZ,2018-09-03,,10.3252,7.22764,False,
300477.SZ,2019-06-27,,8.5295,5.97065,False,
300477.SZ,2019-06-28,,8.3899,5.87293,False,
300477.SZ,2016-06-27,2019-06-27,12.1499,8.50493,True,2017-04-24
300477.SZ,2016-06-27,2019-06-26,12.1499,8.50493,True,2017-04-24
300477.SZ,2016-06-27,2019-06-25,12.1499,8.50493,True,2017-04-24
300477.SZ,2019-01-30,2019-06-25,7.7813,5.44691,False,
300477.SZ,2019-01-30,2019-06-26,7.7813,5.44691,False,
300477.SZ,2019-01-30,,7.7813,5.44691,False,
300477.SZ,2019-06-25,,8.4298,5.90086,False,
300477.SZ,2019-06-26,,8.3899,5.87293,False,
300477.SZ,2016-06-27,,12.1499,8.50493,True,2017-04-24
300477.SZ,2017-12-25,,11.5449,8.08143,False,
300477.SZ,2017-11-30,,11.9753,8.38271,True,2019-07-22
300477.SZ,2019-05-31,,8.3699,5.858929999999999,False,
300477.SZ,2017-12-01,2019-05-31,12.0305,8.421349999999999,True,2019-05-09
300477.SZ,2017-05-22,2019-05-21,9.5229,6.666029999999999,False,
300477.SZ,2017-12-07,,11.3738,7.961659999999999,False,
300477.SZ,2017-09-11,,13.4985,9.44895,True,2018-06-21
300477.SZ,2017-09-11,2018-11-30,13.4985,9.44895,True,2018-06-21
300477.SZ,2018-06-26,,9.6079,6.72553,False,
300477.SZ,2017-05-18,2018-08-09,9.5776,6.70432,False,
300477.SZ,2018-07-05,,10.0438,7.030659999999999,False,
300477.SZ,2018-07-03,,10.0162,7.011339999999999,False,
300477.SZ,2018-06-29,,10.1708,7.119559999999999,False,
300477.SZ,2017-05-22,2018-05-28,9.5229,6.666029999999999,False,
300477.SZ,2017-05-18,2018-05-28,9.5776,6.70432,False,
300477.SZ,2017-12-07,2018-05-16,11.3738,7.961659999999999,False,
300477.SZ,2016-06-27,2018-05-16,12.1499,8.50493,True,2017-04-24
300477.SZ,2017-12-25,2018-05-16,11.5449,8.08143,False,
300477.SZ,2018-04-12,,15.877,11.1139,True,2018-06-15
300477.SZ,2018-01-30,2018-04-12,12.163,8.5141,False,
300477.SZ,2018-01-30,,12.163,8.5141,True,2019-01-31
300477.SZ,2017-05-22,,9.5229,6.666029999999999,False,
300477.SZ,2017-05-18,,9.5776,6.70432,False,
300478.SZ,2019-07-31,,14.51,10.157,False,
300478.SZ,2019-07-17,,15.2605,10.68235,False,
300478.SZ,2018-03-26,2019-06-12,18.253,12.777099999999999,True,2019-01-31
300478.SZ,2018-03-26,,18.253,12.777099999999999,True,2019-01-31
300478.SZ,2018-03-26,2019-06-05,18.253,12.777099999999999,True,2019-01-31
300478.SZ,2018-12-12,2019-05-30,17.3993,12.179509999999999,False,
300478.SZ,2018-12-07,2019-05-31,17.5585,12.290949999999999,False,
300478.SZ,2019-01-29,2019-05-08,12.2561,8.57927,False,
300478.SZ,2018-11-16,2019-03-22,17.2103,12.04721,False,
300478.SZ,2019-01-29,,12.2561,8.57927,False,
300478.SZ,2019-01-07,2019-01-29,13.818,9.6726,False,
300478.SZ,2019-01-07,,13.818,9.6726,False,
300478.SZ,2018-12-12,,17.3993,12.179509999999999,False,
300478.SZ,2018-12-07,,17.5585,12.290949999999999,False,
300478.SZ,2017-01-25,,25.9355,18.15485,True,2018-02-01
300478.SZ,2018-11-16,,17.2103,12.04721,False,
300478.SZ,2017-01-25,2018-11-16,25.9355,18.15485,True,2018-02-01
300478.SZ,2018-08-06,2018-10-31,17.1108,11.97756,False,
300478.SZ,2018-09-20,2018-10-31,19.7968,13.85776,False,
300478.SZ,2018-08-06,2018-08-26,17.1108,11.97756,False,
300478.SZ,2018-09-27,,20.4136,14.289519999999998,True,2018-12-20
300478.SZ,2018-09-20,,19.7968,13.85776,True,2019-01-03
300478.SZ,2018-02-07,2018-09-20,16.3025,11.411749999999998,False,
300478.SZ,2018-01-17,2018-08-06,19.7862,13.85034,False,
300478.SZ,2018-08-06,,17.1108,11.97756,False,
300478.SZ,2018-06-21,2018-07-30,15.4495,10.81465,False,
300478.SZ,2018-06-22,,15.0118,10.508259999999998,False,
300478.SZ,2016-09-27,2018-03-21,29.8716,20.91012,True,2018-01-12
300478.SZ,2016-08-29,2018-02-07,29.3517,20.54619,True,2018-01-15
300478.SZ,2018-02-07,,16.3025,11.411749999999998,False,
300478.SZ,2018-01-17,,19.7862,13.85034,True,2019-01-03
300478.SZ,2017-09-05,,24.2504,16.975279999999998,True,2018-02-06
300478.SZ,2016-04-18,2017-09-04,30.0674,21.047179999999997,False,
300478.SZ,2016-07-04,2017-07-07,30.4436,21.31052,False,
300478.SZ,2016-04-18,2017-03-30,30.0674,21.047179999999997,False,
300478.SZ,2017-02-24,,27.7138,19.399659999999997,True,2018-01-15
300478.SZ,2016-06-29,2017-01-20,30.4436,21.31052,False,
300479.SZ,2018-03-26,2018-06-01,19.1833,13.428309999999998,False,
300479.SZ,2018-03-26,,19.1833,13.428309999999998,True,2018-10-08
300480.SZ,2018-07-10,2019-07-12,12.1396,8.49772,True,2018-10-18
300480.SZ,2019-07-11,,12.05,8.435,False,
300480.SZ,2018-07-10,2019-07-05,12.1396,8.49772,True,2018-10-18
300480.SZ,2018-08-29,,11.4929,8.04503,False,
300480.SZ,2018-12-21,,9.0749,6.352429999999999,False,
300480.SZ,2018-09-19,2018-10-18,10.2988,7.20916,False,
300480.SZ,2018-09-19,2018-10-15,10.2988,7.20916,False,
300480.SZ,2018-09-19,,10.2988,7.20916,False,
300480.SZ,2017-09-20,,15.7663,11.036409999999998,True,2018-09-17
300480.SZ,2017-09-20,2018-09-21,15.7663,11.036409999999998,True,2018-09-17
300480.SZ,2018-08-17,2018-09-04,11.0451,7.73157,False,
300480.SZ,2018-08-30,,11.0351,7.724569999999999,False,
300480.SZ,2016-03-16,2018-09-04,18.6145,13.030149999999999,True,2018-03-23
300480.SZ,2016-09-05,2018-09-04,22.0858,15.460059999999999,True,2017-05-23
300480.SZ,2018-07-10,,12.1396,8.49772,True,2018-10-18
300480.SZ,2017-07-05,2018-07-06,16.4604,11.522279999999999,False,
300480.SZ,2018-07-06,2018-07-12,11.9605,8.372349999999999,False,
300480.SZ,2017-07-05,,16.4604,11.522279999999999,True,2018-08-06
300480.SZ,2016-09-05,,22.0858,15.460059999999999,True,2017-05-23
300480.SZ,2016-03-16,,18.6145,13.030149999999999,True,2018-03-23
300481.SZ,2017-07-12,2019-04-24,19.284000000000002,13.498800000000001,True,2018-02-01
300481.SZ,2018-10-12,2019-04-24,9.8688,6.90816,False,
300481.SZ,2019-04-22,,16.711,11.697699999999998,False,
300481.SZ,2018-12-07,,11.3378,7.936459999999999,False,
300481.SZ,2017-11-22,2018-12-03,15.0843,10.55901,True,2018-10-11
300481.SZ,2018-11-06,,10.559000000000001,7.3913,False,
300481.SZ,2018-10-23,,9.8688,6.90816,False,
300481.SZ,2018-10-12,,9.8688,6.90816,False,
300481.SZ,2017-11-22,,15.0843,10.55901,True,2018-10-11
300481.SZ,2016-11-08,2017-08-15,25.4147,17.79029,True,2017-01-18
300481.SZ,2017-07-31,,18.1969,12.737829999999999,True,2018-02-05
300481.SZ,2017-07-12,,19.284000000000002,13.498800000000001,True,2018-02-01
300481.SZ,2016-07-12,2017-07-05,29.6494,20.754579999999997,True,2017-01-11
300481.SZ,2017-04-26,,15.3597,10.75179,True,2018-08-17
300481.SZ,2017-03-22,,20.2389,14.16723,True,2017-12-21
300481.SZ,2016-11-08,,25.4147,17.79029,True,2017-01-18
300482.SZ,2019-04-23,,32.6847,22.879289999999997,False,
300482.SZ,2017-09-26,2019-04-28,36.13,25.291,True,2018-12-28
300482.SZ,2018-09-20,2019-04-28,31.0753,21.752709999999997,False,
300482.SZ,2017-09-26,,36.13,25.291,True,2018-12-28
300482.SZ,2018-09-20,,31.0753,21.752709999999997,False,
300482.SZ,2017-09-26,2018-09-25,36.13,25.291,False,
300483.SZ,2016-05-26,2019-05-22,54.7264,38.308479999999996,True,2017-04-24
300483.SZ,2017-03-20,2019-05-22,48.9036,34.232519999999994,True,2017-05-23
300483.SZ,2017-05-25,2019-05-22,32.6124,22.82868,True,2018-08-06
300483.SZ,2017-06-05,2019-05-22,31.6153,22.13071,True,2018-10-15
300483.SZ,2017-07-19,2019-05-22,29.19,20.433,False,
300483.SZ,2016-05-26,,54.7264,38.308479999999996,True,2017-04-24
300483.SZ,2018-09-20,2019-01-11,27.0,18.9,False,
300483.SZ,2017-05-25,2018-11-27,32.6124,22.82868,True,2018-08-06
300483.SZ,2017-03-20,2018-11-27,48.9036,34.232519999999994,True,2017-05-23
300483.SZ,2018-09-20,2018-11-27,27.0,18.9,False,
300483.SZ,2017-07-19,2018-11-27,29.19,20.433,False,
300483.SZ,2016-05-26,2018-11-27,54.7264,38.308479999999996,True,2017-04-24
300483.SZ,2018-09-20,,27.0,18.9,False,
300483.SZ,2018-09-18,2018-11-23,23.45,16.415,False,
300483.SZ,2017-05-25,2018-09-21,32.6124,22.82868,True,2018-08-06
300483.SZ,2017-06-05,2018-09-21,31.6153,22.13071,False,
300483.SZ,2017-07-19,,29.19,20.433,False,
300483.SZ,2017-07-19,2018-09-21,29.19,20.433,False,
300483.SZ,2016-05-24,2018-09-21,54.2289,37.96023,True,2017-04-24
300483.SZ,2017-05-25,2018-09-19,32.6124,22.82868,True,2018-08-06
300483.SZ,2017-07-19,2018-09-19,29.19,20.433,False,
300483.SZ,2016-05-24,2018-09-19,54.2289,37.96023,True,2017-04-24
300483.SZ,2016-05-26,2018-09-19,54.7264,38.308479999999996,True,2017-04-24
300483.SZ,2017-06-05,2018-09-19,31.6153,22.13071,False,
300483.SZ,2018-09-18,,23.45,16.415,False,
300483.SZ,2016-05-24,2018-04-20,54.2289,37.96023,True,2017-04-24
300483.SZ,2017-07-18,,28.2,19.74,False,
300483.SZ,2017-06-05,,31.6153,22.13071,True,2018-10-15
300483.SZ,2017-05-25,,32.6124,22.82868,True,2018-08-06
300483.SZ,2017-03-20,,48.9036,34.232519999999994,True,2017-05-23
300483.SZ,2016-05-26,2017-03-16,54.7264,38.308479999999996,False,
300483.SZ,2016-05-24,2017-03-16,54.2289,37.96023,False,
300483.SZ,2016-05-24,,54.2289,37.96023,True,2017-04-24
300484.SZ,2018-07-20,2019-06-27,12.71,8.897,False,
300484.SZ,2017-07-20,2019-06-27,24.0468,16.83276,True,2018-02-02
300484.SZ,2018-04-19,2019-06-27,14.9437,10.46059,True,2018-10-11
300484.SZ,2017-07-20,2019-06-19,24.0468,16.83276,True,2018-02-02
300484.SZ,2018-06-28,2019-06-19,12.15,8.504999999999999,False,
300484.SZ,2017-07-20,,24.0468,16.83276,True,2018-02-02
300484.SZ,2018-06-28,,12.15,8.504999999999999,False,
300484.SZ,2018-01-24,2019-06-13,19.5944,13.71608,True,2018-06-15
300484.SZ,2018-02-06,2019-06-13,15.499,10.8493,True,2018-09-10
300484.SZ,2018-04-19,2019-06-13,14.9437,10.46059,True,2018-10-11
300484.SZ,2018-06-19,2019-06-13,11.7904,8.25328,False,
300484.SZ,2018-07-20,2019-06-13,12.71,8.897,False,
300484.SZ,2017-07-20,2019-06-13,24.0468,16.83276,True,2018-02-02
300484.SZ,2017-03-28,2019-06-12,37.6167,26.33169,True,2017-07-17
300484.SZ,2017-03-28,,37.6167,26.33169,True,2017-07-17
300484.SZ,2017-05-16,,33.4162,23.39134,True,2017-12-05
300484.SZ,2017-05-16,2019-06-10,33.4162,23.39134,True,2017-12-05
300484.SZ,2018-06-20,,11.8003,8.260209999999999,False,
300484.SZ,2018-10-12,,9.7,6.789999999999999,False,
300484.SZ,2018-05-31,,14.2694,9.988579999999999,True,2018-10-18
300484.SZ,2017-03-29,,35.5387,24.87709,True,2017-07-17
300484.SZ,2018-02-01,,17.1551,12.00857,True,2018-06-19
300484.SZ,2018-04-17,,14.9735,10.481449999999999,True,2018-10-11
300484.SZ,2017-03-28,2019-04-01,37.6167,26.33169,True,2017-07-17
300484.SZ,2017-03-28,2019-02-14,37.6167,26.33169,True,2017-07-17
300484.SZ,2019-01-14,,11.26,7.882,False,
300484.SZ,2017-07-20,2018-11-15,24.0468,16.83276,True,2018-02-02
300484.SZ,2017-03-28,2018-10-15,37.6167,26.33169,True,2017-07-17
300484.SZ,2018-10-15,,9.9,6.93,False,
300484.SZ,2018-08-21,,11.6,8.12,False,
300484.SZ,2018-07-20,,12.71,8.897,False,
300484.SZ,2018-02-06,2018-07-09,15.499,10.8493,False,
300484.SZ,2018-06-19,2018-07-09,11.7904,8.25328,False,
300484.SZ,2017-06-19,2018-07-09,30.5915,21.41405,True,2017-12-22
300484.SZ,2018-01-24,2018-07-09,19.5944,13.71608,True,2018-06-15
300484.SZ,2017-07-20,2018-06-29,24.0468,16.83276,True,2018-02-02
300484.SZ,2017-06-19,2018-06-29,30.5915,21.41405,True,2017-12-22
300484.SZ,2017-06-19,2018-06-21,30.5915,21.41405,True,2017-12-22
300484.SZ,2018-06-19,,11.7904,8.25328,False,
300484.SZ,2017-06-22,2018-06-14,29.9172,20.94204,True,2017-12-25
300484.SZ,2017-06-22,,29.9172,20.94204,True,2017-12-25
300484.SZ,2018-06-01,,14.3884,10.07188,True,2018-10-12
300484.SZ,2018-04-19,,14.9437,10.46059,True,2018-10-11
300484.SZ,2018-04-18,,14.5768,10.203759999999999,True,2018-10-12
300484.SZ,2018-02-06,,15.499,10.8493,True,2018-09-10
300484.SZ,2018-02-05,,15.7668,11.03676,True,2018-09-10
300484.SZ,2018-02-02,,16.2428,11.369959999999999,True,2018-08-30
300484.SZ,2018-01-24,,19.5944,13.71608,True,2018-06-15
300484.SZ,2016-12-21,2018-01-15,41.8567,29.299689999999995,True,2017-06-01
300484.SZ,2018-01-12,,20.4274,14.299179999999998,True,2018-05-30
300484.SZ,2017-12-29,,21.1215,14.78505,True,2018-05-02
300484.SZ,2017-12-25,,20.5662,14.396339999999999,True,2018-05-30
300484.SZ,2017-12-11,,22.728,15.9096,True,2018-02-05
300484.SZ,2017-12-07,,22.6586,15.861019999999998,True,2018-02-09
300484.SZ,2017-01-19,2017-11-06,32.9226,23.04582,False,
300484.SZ,2016-06-20,2017-06-26,53.3327,37.33289,True,2017-01-13
300484.SZ,2017-06-19,,30.5915,21.41405,True,2017-12-22
300484.SZ,2017-03-30,,34.3541,24.04787,True,2017-11-23
300486.SZ,2018-08-10,2019-08-09,14.2716,9.99012,False,
300486.SZ,2019-06-11,,12.7646,8.93522,False,
300486.SZ,2018-10-18,2019-03-15,11.3075,7.915249999999999,False,
300486.SZ,2019-03-14,,14.7806,10.346419999999998,False,
300486.SZ,2019-03-18,,15.1299,10.590929999999998,False,
300486.SZ,2018-08-07,2019-03-15,13.6528,9.556959999999998,False,
300486.SZ,2017-12-05,2018-12-06,20.1896,14.132719999999997,True,2018-08-06
300486.SZ,2018-10-18,,11.3075,7.915249999999999,False,
300486.SZ,2018-08-10,,14.2716,9.99012,False,
300486.SZ,2018-08-07,,13.6528,9.556959999999998,False,
300486.SZ,2018-06-01,2018-07-26,18.074,12.6518,False,
300486.SZ,2017-01-24,2018-06-11,22.5625,15.79375,False,
300486.SZ,2017-12-05,,20.1896,14.132719999999997,True,2018-08-06
300486.SZ,2016-02-02,2017-03-22,28.7376,20.116319999999998,False,
300486.SZ,2017-01-24,,22.5625,15.79375,True,2018-06-25
300487.SZ,2018-06-06,2019-06-06,35.9615,25.17305,True,2018-10-12
300487.SZ,2019-06-05,,29.2,20.439999999999998,False,
300487.SZ,2018-11-27,,25.6484,17.953879999999998,False,
300487.SZ,2018-06-06,,35.9615,25.17305,True,2018-10-12
300487.SZ,2017-05-02,2018-05-02,19.5689,13.698229999999999,False,
300487.SZ,2017-05-02,,19.5689,13.698229999999999,False,
300487.SZ,2016-04-21,2017-04-21,19.337,13.5359,False,
300489.SZ,2019-03-14,2019-05-27,14.11,9.876999999999999,False,
300489.SZ,2019-05-28,,15.47,10.829,False,
300489.SZ,2019-04-04,2019-05-13,15.92,11.144,False,
300489.SZ,2019-04-30,,16.52,11.563999999999998,False,
300489.SZ,2018-02-14,2019-04-08,15.2848,10.69936,False,
